Source,Target,BDeu,TSource,TTarget
AT3G15210,AT5G03280,-99.3970053289872,AT3G15210,AT5G03280
AT1G25560,AT4G37580,-162.869585086904,TEM1,AT4G37580
AT4G16750,AT4G37580,-162.869585086904,AT4G16750,AT4G37580
