id,kat_1_1,kat_2_1,kat_3_1,kat_1_2,kat_2_2,kat_3_2,kat_1_3,kat_2_3,kat_3_3,kat_1_4,kat_2_4,kat_3_4,kat_1_5,kat_2_5,kat_3_5,kat_1_6,kat_2_6,kat_3_6,kat_1_7,kat_2_7,kat_3_7
AT1G74840,68.5078,66.9269,95.775,43.7282,40.9438,60.9782,31.2178,31.1125,60.4339,32.2287,36.5748,52.3534,38.8925,33.9902,64.2889,47.4005,52.6801,79.6531,59.9157,73.5643,76.8858
AT5G47220,0.8795,0.9142,0.0409,0.5073,0.893,0.2529,1.2547,0.8126,0.7907,2.0435,2.0786,1.7007,3.0942,3.2724,2.5212,2.7125,3.2034,2.8794,2.5352,2.5267,2.0437
AT5G64900,2.4216,3.2894,2.9112,2.3081,3.2639,1.9437,1.3553,2.9598,2.1102,1.2739,1.356,1.659,2.0913,1.9831,3.0907,1.7861,3.0275,3.0554,2.4981,2.4773,2.848
