id,kat_1_1,kat_2_1,kat_3_1,kat_1_2,kat_2_2,kat_3_2,kat_1_3,kat_2_3,kat_3_3,kat_1_4,kat_2_4,kat_3_4,kat_1_5,kat_2_5,kat_3_5,kat_1_6,kat_2_6,kat_3_6,kat_1_7,kat_2_7,kat_3_7
AT1G04310,6.5574,6.523,6.2199,7.6674,6.1496,5.1525,6.1761,6.9561,6.8272,13.2973,8.3951,10.4798,14.4021,9.0629,15.274,10.8314,13.8464,15.143,18.2236,18.5504,17.7381
AT1G73500,9.1168,8.0706,8.0827,7.2326,9.5904,10.9852,10.0736,14.3737,18.3716,13.7117,17.4369,14.8668,13.0265,16.0333,9.5541,10.0313,11.3365,12.4264,7.8509,10.3754,11.0211
AT2G31730,6.6182,4.7773,6.0909,5.7285,5.8082,8.3268,3.8559,5.2697,9.6235,8.3033,11.0364,9.9466,6.3938,6.173,13.0005,6.516,6.738,11.5518,8.1149,8.5248,10.5253
AT3G59900,59.4294,63.2482,52.0763,99.791,71.7619,61.2574,114.0962,75.6682,77.5654,120.93,137.281,114.951,202.3643,193.2333,177.8587,182.7618,170.3756,141.2489,170.661,186.7048,163.0777
AT5G64900,2.4216,3.2894,2.9112,2.3081,3.2639,1.9437,1.3553,2.9598,2.1102,1.2739,1.356,1.659,2.0913,1.9831,3.0907,1.7861,3.0275,3.0554,2.4981,2.4773,2.848
