id,kat_1_1,kat_2_1,kat_3_1,kat_1_2,kat_2_2,kat_3_2,kat_1_3,kat_2_3,kat_3_3,kat_1_4,kat_2_4,kat_3_4,kat_1_5,kat_2_5,kat_3_5,kat_1_6,kat_2_6,kat_3_6,kat_1_7,kat_2_7,kat_3_7
AT2G26070,12.1237,11.5877,7.9491,12.9499,11.7628,8.7163,13.1841,11.344,11.4058,19.0742,22.4221,12.2202,40.4449,44.6331,32.3826,39.8422,36.1339,29.1377,37.0405,40.4617,35.4207
AT3G23150,9.5647,7.9528,7.672,8.2287,6.5392,5.5398,6.6434,5.6952,7.1411,12.0756,11.6007,18.7021,18.1682,15.2405,26.1447,18.6184,21.3217,29.2326,23.0495,24.1418,31.3203
AT4G24670,3.0136,2.2267,3.5374,2.4748,1.8708,3.509,2.9778,2.3804,2.7695,3.3427,2.5193,3.0344,6.5325,5.6057,7.8878,6.346,8.3237,10.0873,6.65,7.3859,7.4296
AT5G25350,149.523,126.4407,155.3543,102.1525,104.7508,114.1543,151.2221,132.7949,250.8665,179.2642,373.6302,339.8189,297.8163,326.9461,453.6391,272.1109,283.968,380.575,269.8438,292.1602,307.7857
AT5G55620,13.8684,10.7623,7.7552,16.834,14.4637,12.3592,17.8741,7.832,12.7988,20.6567,42.7781,22.4055,59.1402,50.3988,82.2089,50.9945,60.1581,48.624,43.8514,37.2318,34.8689
