id,kat_1_1,kat_2_1,kat_3_1,kat_1_2,kat_2_2,kat_3_2,kat_1_3,kat_2_3,kat_3_3,kat_1_4,kat_2_4,kat_3_4,kat_1_5,kat_2_5,kat_3_5,kat_1_6,kat_2_6,kat_3_6,kat_1_7,kat_2_7,kat_3_7
AT2G40940,24.273,24.9101,30.044,33.7733,23.9937,30.042,24.1742,25.2873,31.1735,44.3235,29.813,50.0281,45.019,35.1714,67.2339,38.2121,46.0386,61.2762,55.6467,61.0209,61.2572
AT3G15356,59.8041,74.5146,77.4655,81.1615,64.2354,70.4734,56.885,55.3703,76.9509,60.7086,61.7496,68.791,51.8926,38.4403,70.0678,38.9037,39.556,50.8689,56.7224,64.0,51.0792
AT3G62680,87.3548,154.5292,62.6265,120.0698,162.9862,96.9803,117.5661,118.1548,121.253,116.9282,97.6213,137.1886,199.8984,262.4054,139.6575,487.3673,510.8854,434.8584,493.2313,977.9597,493.7337
