Source,Target,BDeu,TSource,TTarget
AT3G16770,AT3G23150,-9.88751059812843,AT3G16770,AT3G23150
AT1G74840,AT5G55620,-29.6625317941544,AT1G74840,AT5G55620
AT4G05100,AT5G55620,-29.6625317941544,AT4G05100,AT5G55620
AT1G44830,AT5G25350,-75.254640900048,AT1G44830,AT5G25350
AT5G47220,AT4G24670,-119.304614444651,AT5G47220,AT4G24670
AT5G64750,AT4G24670,-119.304614444651,AT5G64750,AT4G24670
AT5G47230,AT2G26070,-127.151775191434,AT5G47230,AT2G26070
