Target,Source1,Source2,Source3,BDeu
AT2G31730,AT1G25560,AT4G16750,AT5G47220,-237.367454699285
AT2G31730,AT1G74840,AT5G47220,AT5G47230,-237.405195027264
AT2G31730,AT1G28370,AT1G64380,AT1G74840,-237.407732603392
AT2G31730,AT1G25560,AT5G47220,AT5G47230,-238.178384915497
AT2G31730,AT4G16750,AT4G11140,AT5G47220,-238.408908574114
AT2G31730,AT4G16750,AT4G17500,AT5G47220,-238.408908574114
AT2G31730,AT4G16750,AT3G61630,AT5G47220,-238.408908574114
AT2G31730,AT4G16750,AT1G28370,AT5G47220,-238.408908574114
AT2G31730,AT4G16750,AT3G23240,AT5G47220,-238.408908574114
AT2G31730,AT5G13910,AT3G61630,AT5G47220,-238.425244993429
AT2G31730,AT3G61630,AT5G47220,AT5G47230,-238.503807315932
AT2G31730,AT1G28370,AT1G64380,AT3G61630,-239.400162768081
AT2G31730,AT4G11140,AT5G47220,AT5G47230,-239.905605863587
AT2G31730,AT1G68840,AT4G16750,AT1G74840,-239.959992013265
AT2G31730,AT5G13910,AT4G11140,AT5G47220,-239.970144384725
AT2G31730,AT5G13910,AT4G17500,AT5G47220,-240.170815080187
AT2G31730,AT1G68840,AT4G16750,AT5G47220,-240.20066804334
AT2G31730,AT4G17500,AT5G47220,AT5G47230,-240.347438615866
AT2G31730,AT4G16750,AT5G13910,AT4G11140,-240.460767301173
AT2G31730,AT4G16750,AT5G13910,AT4G17500,-240.460767301173
AT2G31730,AT4G16750,AT5G13910,AT1G28370,-240.529760172658
AT2G31730,AT4G16750,AT5G13910,AT3G61630,-240.912752424916
AT2G31730,AT4G16750,AT5G13910,AT3G23240,-241.031016345408
AT2G31730,AT1G28370,AT1G64380,AT4G11140,-241.14936262289
AT2G31730,AT1G28370,AT1G64380,AT4G17500,-241.14936262289
AT2G31730,AT1G68840,AT4G16750,AT3G61630,-241.694593068652
AT2G31730,AT3G15210,AT5G47220,AT5G47230,-241.829043156789
AT2G31730,AT3G15210,AT5G13910,AT5G47220,-242.087737692368
AT2G31730,AT1G68840,AT4G16750,AT4G11140,-242.38774024921
AT2G31730,AT1G68840,AT4G16750,AT4G17500,-242.38774024921
AT2G31730,AT1G68840,AT4G16750,AT1G64380,-242.38774024921
AT2G31730,AT1G68840,AT1G74840,AT5G47220,-242.397892620674
AT2G31730,AT3G15210,AT1G28370,AT1G64380,-242.717978540803
AT2G31730,AT4G16750,AT1G28370,AT1G74840,-242.80335772878
AT2G31730,AT1G28370,AT1G64380,AT3G23240,-242.986242527397
AT2G31730,AT1G64380,AT1G74840,AT3G23240,-243.325146868988
AT2G31730,AT1G25560,AT1G68840,AT5G47230,-243.564713159363
AT2G31730,AT4G16750,AT1G74840,AT3G23240,-243.688876801987
AT2G31730,AT1G25560,AT4G16750,AT4G11140,-243.847006994171
AT2G31730,AT1G25560,AT4G16750,AT4G17500,-243.847006994171
AT2G31730,AT1G25560,AT4G16750,AT1G74840,-243.847006994171
AT2G31730,AT1G25560,AT4G16750,AT3G61630,-243.847006994171
AT2G31730,AT1G68840,AT3G61630,AT5G47220,-244.132493676061
AT2G31730,AT5G13910,AT3G23240,AT5G47220,-244.15670793418
AT2G31730,AT3G15210,AT4G16750,AT5G13910,-244.274809898236
AT2G31730,AT1G74840,AT3G23240,AT5G47220,-244.631484842178
AT2G31730,AT4G16750,AT1G28370,AT4G11140,-244.649184419277
AT2G31730,AT4G16750,AT1G28370,AT4G17500,-244.649184419277
AT2G31730,AT4G16750,AT1G28370,AT3G61630,-244.649184419277
AT2G31730,AT1G25560,AT1G74840,AT5G47220,-244.700477713665
AT2G31730,AT1G25560,AT3G61630,AT5G47220,-244.700477713665
AT2G31730,AT1G28370,AT1G74840,AT5G47220,-244.882799270458
AT2G31730,AT3G15210,AT1G25560,AT5G47220,-244.882799270459
AT2G31730,AT1G25560,AT3G23240,AT5G47220,-245.036949950286
AT2G31730,AT1G25560,AT1G28370,AT5G47220,-245.105942821773
AT2G31730,AT3G15210,AT1G74840,AT5G47220,-245.17048134291
AT2G31730,AT1G25560,AT4G17500,AT5G47220,-245.393624894225
AT2G31730,AT1G64380,AT3G23240,AT3G61630,-245.404588410666
AT2G31730,AT1G74840,AT4G17500,AT5G47220,-245.458163415361
AT2G31730,AT1G25560,AT4G11140,AT5G47220,-245.511407929881
AT2G31730,AT4G16750,AT3G23240,AT4G11140,-245.534703492484
AT2G31730,AT4G16750,AT3G23240,AT4G17500,-245.534703492484
AT2G31730,AT4G16750,AT3G23240,AT3G61630,-245.534703492484
AT2G31730,AT1G74840,AT4G11140,AT5G47220,-245.575946451018
AT2G31730,AT1G74840,AT3G61630,AT5G47220,-245.681306966676
AT2G31730,AT1G68840,AT1G74840,AT5G47230,-245.759963402394
AT2G31730,AT4G16750,AT1G74840,AT4G11140,-245.843541764904
AT2G31730,AT4G16750,AT1G74840,AT4G17500,-245.843541764904
AT2G31730,AT4G16750,AT1G74840,AT3G61630,-246.003884414979
AT2G31730,AT1G68840,AT5G13910,AT1G64380,-246.058695311034
AT2G31730,AT3G23240,AT3G61630,AT5G47220,-246.366085897565
AT2G31730,AT1G68840,AT4G11140,AT5G47220,-246.447501289053
AT2G31730,AT1G28370,AT3G61630,AT5G47220,-246.617400325845
AT2G31730,AT1G68840,AT3G61630,AT5G47230,-246.858575691061
AT2G31730,AT3G15210,AT3G61630,AT5G47220,-246.905082398297
AT2G31730,AT3G61630,AT4G17500,AT5G47220,-247.192764470749
AT2G31730,AT1G68840,AT4G17500,AT5G47220,-247.194715690883
AT2G31730,AT1G64380,AT3G23240,AT4G11140,-247.237169874414
AT2G31730,AT1G64380,AT3G23240,AT4G17500,-247.237169874414
AT2G31730,AT3G61630,AT4G11140,AT5G47220,-247.310547506405
AT2G31730,AT1G25560,AT4G16750,AT1G28370,-247.367705920243
AT2G31730,AT4G16750,AT1G64380,AT4G11140,-247.522314370738
AT2G31730,AT4G16750,AT1G64380,AT4G17500,-247.522314370738
AT2G31730,AT4G16750,AT3G61630,AT4G11140,-247.689368455401
AT2G31730,AT4G16750,AT3G61630,AT4G17500,-247.689368455401
AT2G31730,AT1G68840,AT4G11140,AT5G47230,-248.260374238716
AT2G31730,AT1G25560,AT5G13910,AT1G74840,-248.487520416559
AT2G31730,AT1G25560,AT5G13910,AT3G61630,-248.487520416559
AT2G31730,AT1G25560,AT4G16750,AT3G23240,-248.500967344324
AT2G31730,AT3G23240,AT4G11140,AT5G47220,-248.681093510556
AT2G31730,AT1G68840,AT4G17500,AT5G47230,-248.702206990995
AT2G31730,AT1G25560,AT5G13910,AT4G11140,-248.710663967873
AT2G31730,AT4G16750,AT4G11140,AT4G17500,-248.787980744067
AT2G31730,AT3G15210,AT1G64380,AT3G23240,-248.885828500001
AT2G31730,AT1G28370,AT4G11140,AT5G47220,-248.932407938837
AT2G31730,AT3G15210,AT1G25560,AT4G16750,-249.194114524883
AT2G31730,AT5G13910,AT1G74840,AT5G47230,-249.220001284075
AT2G31730,AT3G15210,AT4G11140,AT5G47220,-249.220090011289
AT2G31730,AT1G25560,AT1G68840,AT1G74840,-249.293575318416
AT2G31730,AT1G25560,AT1G68840,AT3G61630,-249.293575318416
AT2G31730,AT3G15210,AT4G16750,AT1G28370,-249.30314476943
AT2G31730,AT3G23240,AT4G17500,AT5G47220,-249.428307912386
AT2G31730,AT4G11140,AT4G17500,AT5G47220,-249.50777208374
AT2G31730,AT1G25560,AT1G28370,AT5G47230,-249.635739529303
AT2G31730,AT1G28370,AT4G17500,AT5G47220,-249.679622340667
AT2G31730,AT4G16750,AT1G28370,AT3G23240,-249.724358234506
AT2G31730,AT1G68840,AT1G28370,AT1G74840,-249.87719225845
AT2G31730,AT3G15210,AT4G17500,AT5G47220,-249.967304413119
AT2G31730,AT3G15210,AT1G68840,AT5G47230,-250.183811531919
AT2G31730,AT1G25560,AT1G68840,AT4G11140,-250.258656214459
AT2G31730,AT1G25560,AT1G68840,AT4G17500,-250.258656214459
AT2G31730,AT5G13910,AT3G61630,AT5G47230,-250.318613572743
AT2G31730,AT3G15210,AT4G16750,AT3G23240,-250.565141413872
AT2G31730,AT3G15210,AT3G23240,AT5G47220,-251.274134602885
AT2G31730,AT1G68840,AT1G74840,AT3G23240,-251.382586311111
AT2G31730,AT5G13910,AT4G11140,AT5G47230,-251.45804785593
AT2G31730,AT1G68840,AT1G28370,AT3G61630,-251.611793313838
AT2G31730,AT5G13910,AT1G28370,AT1G74840,-251.652002169359
AT2G31730,AT5G13910,AT4G17500,AT5G47230,-251.658718551392
AT2G31730,AT3G15210,AT1G64380,AT1G74840,-251.718713330545
AT2G31730,AT3G15210,AT1G28370,AT5G47220,-251.813131103616
AT2G31730,AT1G68840,AT3G23240,AT3G61630,-253.117187366498
AT2G31730,AT3G15210,AT5G13910,AT5G47230,-253.140323092316
AT2G31730,AT5G13910,AT1G28370,AT3G61630,-253.192447210306
AT2G31730,AT1G68840,AT3G23240,AT5G47220,-253.475319581438
AT2G31730,AT5G13910,AT1G74840,AT3G23240,-253.480129282757
AT2G31730,AT1G68840,AT1G64380,AT1G74840,-253.593421545492
AT2G31730,AT3G15210,AT1G64380,AT3G61630,-253.91593790788
AT2G31730,AT1G68840,AT1G28370,AT4G11140,-253.926800926829
AT2G31730,AT1G64380,AT1G74840,AT4G17500,-254.134627108846
AT2G31730,AT1G68840,AT1G28370,AT4G17500,-254.674015328659
AT2G31730,AT5G13910,AT1G28370,AT4G11140,-254.737346601601
AT2G31730,AT5G13910,AT1G28370,AT4G17500,-254.938017297063
AT2G31730,AT5G13910,AT3G23240,AT3G61630,-255.020574323704
AT2G31730,AT3G15210,AT1G74840,AT3G61630,-255.302232269
AT2G31730,AT3G15210,AT1G74840,AT4G11140,-255.302232269
AT2G31730,AT3G15210,AT1G74840,AT4G17500,-255.302232269
AT2G31730,AT1G68840,AT1G64380,AT3G61630,-255.385181014719
AT2G31730,AT1G64380,AT1G74840,AT4G11140,-255.422481397152
AT2G31730,AT1G28370,AT3G23240,AT5G47220,-255.554761123115
AT2G31730,AT1G68840,AT3G23240,AT4G11140,-255.586345659317
AT2G31730,AT3G15210,AT1G64380,AT4G11140,-255.861848056935
AT2G31730,AT3G15210,AT1G64380,AT4G17500,-255.861848056935
AT2G31730,AT1G64380,AT3G61630,AT4G17500,-256.403310650163
AT2G31730,AT1G68840,AT1G74840,AT4G11140,-256.435003139217
AT2G31730,AT1G68840,AT1G74840,AT4G17500,-256.435003139217
AT2G31730,AT1G68840,AT1G74840,AT3G61630,-256.435003139217
AT2G31730,AT1G68840,AT3G23240,AT4G17500,-256.480163535339
AT2G31730,AT5G13910,AT3G23240,AT4G11140,-256.565473714999
AT2G31730,AT1G68840,AT1G28370,AT5G47220,-256.59158592402
AT2G31730,AT1G64380,AT1G74840,AT3G61630,-256.626454201478
AT2G31730,AT5G13910,AT3G23240,AT4G17500,-256.766144410461
AT2G31730,AT1G68840,AT1G64380,AT4G11140,-256.943325632765
AT2G31730,AT1G68840,AT1G64380,AT4G17500,-256.943325632765
AT2G31730,AT3G15210,AT3G61630,AT4G11140,-257.248142418054
AT2G31730,AT3G15210,AT3G61630,AT4G17500,-257.248142418054
AT2G31730,AT1G64380,AT3G61630,AT4G11140,-257.691164938469
AT2G31730,AT1G74840,AT4G11140,AT5G47230,-257.90249702711
AT2G31730,AT1G74840,AT4G17500,AT5G47230,-257.90249702711
AT2G31730,AT3G15210,AT1G74840,AT5G47230,-257.90249702711
AT2G31730,AT1G74840,AT3G61630,AT5G47230,-257.90249702711
AT2G31730,AT1G68840,AT3G61630,AT4G11140,-257.993147757263
AT2G31730,AT1G68840,AT3G61630,AT4G17500,-257.993147757263
AT2G31730,AT1G74840,AT3G61630,AT4G17500,-258.134851259398
AT2G31730,AT1G74840,AT4G11140,AT4G17500,-258.134851259398
AT2G31730,AT1G64380,AT4G11140,AT4G17500,-258.418213670704
AT2G31730,AT1G25560,AT1G28370,AT1G74840,-258.619028497483
AT2G31730,AT3G61630,AT4G11140,AT5G47230,-259.001109315778
AT2G31730,AT3G61630,AT4G17500,AT5G47230,-259.001109315778
AT2G31730,AT3G15210,AT3G61630,AT5G47230,-259.001109315778
AT2G31730,AT1G25560,AT1G28370,AT1G64380,-259.137822290896
AT2G31730,AT1G74840,AT3G61630,AT4G11140,-259.422705547704
AT2G31730,AT3G61630,AT4G11140,AT4G17500,-260.149754279939
AT2G31730,AT3G15210,AT1G68840,AT1G28370,-260.208721473267
AT2G31730,AT3G15210,AT4G11140,AT4G17500,-260.293854623912
AT2G31730,AT1G68840,AT4G11140,AT4G17500,-260.344523014426
AT2G31730,AT3G15210,AT4G11140,AT5G47230,-260.402907863433
AT2G31730,AT4G11140,AT4G17500,AT5G47230,-260.402907863433
AT2G31730,AT3G15210,AT4G17500,AT5G47230,-260.844740615711
AT2G31730,AT1G25560,AT1G74840,AT3G23240,-261.082494816032
AT2G31730,AT3G15210,AT5G13910,AT1G74840,-261.353067493389
AT2G31730,AT3G15210,AT1G68840,AT3G23240,-262.154631622322
AT2G31730,AT3G15210,AT5G13910,AT3G61630,-262.893512534335
AT2G31730,AT1G25560,AT1G64380,AT3G61630,-263.061372014317
AT2G31730,AT3G15210,AT1G25560,AT1G74840,-263.098276571253
AT2G31730,AT1G25560,AT1G64380,AT3G23240,-263.171505808724
AT2G31730,AT1G25560,AT1G74840,AT4G17500,-263.609102195018
AT2G31730,AT1G25560,AT1G64380,AT4G17500,-263.805812489262
AT2G31730,AT5G13910,AT1G74840,AT4G17500,-263.860073815549
AT2G31730,AT5G13910,AT1G74840,AT4G11140,-263.860073815549
AT2G31730,AT1G25560,AT1G74840,AT4G11140,-264.474099632505
AT2G31730,AT1G25560,AT1G74840,AT3G61630,-264.474099632505
AT2G31730,AT5G13910,AT1G74840,AT3G61630,-264.622213867596
AT2G31730,AT1G25560,AT1G64380,AT4G11140,-264.670809926748
AT2G31730,AT3G15210,AT5G13910,AT4G11140,-264.700776190098
AT2G31730,AT3G15210,AT1G25560,AT1G64380,-264.904424777929
AT2G31730,AT3G15210,AT5G13910,AT4G17500,-265.142608942377
AT2G31730,AT5G13910,AT1G28370,AT3G23240,-265.287317114228
AT2G31730,AT5G13910,AT3G61630,AT4G17500,-265.400518856495
AT2G31730,AT5G13910,AT3G61630,AT4G11140,-265.400518856495
AT2G31730,AT1G68840,AT4G16750,AT5G13910,-265.442680751637
AT2G31730,AT1G25560,AT4G16750,AT5G13910,-265.645205015747
AT2G31730,AT1G28370,AT1G74840,AT3G23240,-265.740653690991
AT2G31730,AT3G15210,AT1G28370,AT1G74840,-266.003017955458
AT2G31730,AT1G28370,AT1G74840,AT4G11140,-266.408483063566
AT2G31730,AT1G28370,AT1G74840,AT4G17500,-266.408483063566
AT2G31730,AT1G28370,AT1G74840,AT3G61630,-266.408483063566
AT2G31730,AT4G16750,AT5G13910,AT1G74840,-267.080289541035
AT2G31730,AT5G13910,AT4G11140,AT4G17500,-267.350883355899
AT2G31730,AT1G28370,AT3G23240,AT3G61630,-267.73308385568
AT2G31730,AT3G15210,AT1G28370,AT3G61630,-267.995448120147
AT2G31730,AT1G28370,AT3G61630,AT4G11140,-268.400913228255
AT2G31730,AT1G28370,AT3G61630,AT4G17500,-268.400913228255
AT2G31730,AT1G25560,AT1G68840,AT5G13910,-269.404076841676
AT2G31730,AT5G13910,AT5G47220,AT5G47230,-269.423696628546
AT2G31730,AT1G68840,AT5G13910,AT1G74840,-269.704958133196
AT2G31730,AT1G68840,AT4G16750,AT1G28370,-269.76754897247
AT2G31730,AT1G25560,AT1G68840,AT4G16750,-270.095722406275
AT2G31730,AT1G28370,AT3G23240,AT4G11140,-270.293213926704
AT2G31730,AT3G15210,AT1G28370,AT4G11140,-270.555578191172
AT2G31730,AT1G68840,AT4G16750,AT3G23240,-270.849494208653
AT2G31730,AT1G25560,AT1G68840,AT5G47220,-270.916804993956
AT2G31730,AT1G28370,AT4G11140,AT4G17500,-270.96104329928
AT2G31730,AT1G28370,AT3G23240,AT4G17500,-271.040428328534
AT2G31730,AT1G68840,AT5G13910,AT3G61630,-271.245403174142
AT2G31730,AT3G15210,AT1G28370,AT4G17500,-271.302792593002
AT2G31730,AT3G15210,AT1G74840,AT3G23240,-271.389803969992
AT2G31730,AT1G74840,AT3G23240,AT3G61630,-272.082951150551
AT2G31730,AT1G74840,AT3G23240,AT4G11140,-272.082951150551
AT2G31730,AT1G74840,AT3G23240,AT4G17500,-272.082951150551
AT2G31730,AT1G68840,AT5G13910,AT4G11140,-272.790302565437
AT2G31730,AT3G15210,AT1G68840,AT4G16750,-272.92893575033
AT2G31730,AT1G68840,AT5G13910,AT4G17500,-272.990973260899
AT2G31730,AT5G13910,AT1G28370,AT5G47220,-273.214616808192
AT2G31730,AT3G15210,AT3G23240,AT3G61630,-273.469245511671
AT2G31730,AT3G23240,AT3G61630,AT4G11140,-274.16239269223
AT2G31730,AT3G23240,AT3G61630,AT4G17500,-274.16239269223
AT2G31730,AT3G15210,AT3G23240,AT4G11140,-276.266907871462
AT2G31730,AT1G68840,AT5G13910,AT5G47230,-276.392170642557
AT2G31730,AT1G25560,AT5G13910,AT4G17500,-276.641789676252
AT2G31730,AT3G23240,AT4G11140,AT4G17500,-276.960055052021
AT2G31730,AT3G15210,AT3G23240,AT4G17500,-277.160725747484
AT2G31730,AT1G25560,AT1G68840,AT1G28370,-277.966638371525
AT2G31730,AT1G68840,AT5G13910,AT3G23240,-277.982236476821
AT2G31730,AT1G25560,AT1G68840,AT3G23240,-279.671386463763
AT2G31730,AT3G15210,AT1G25560,AT1G68840,-280.769998752428
AT2G31730,AT1G25560,AT5G13910,AT1G28370,-281.998264956966
AT2G31730,AT1G25560,AT1G28370,AT3G61630,-285.633863473989
AT2G31730,AT3G15210,AT5G13910,AT1G28370,-287.335510788546
AT2G31730,AT1G25560,AT1G28370,AT4G11140,-287.543405978871
AT2G31730,AT1G25560,AT1G28370,AT4G17500,-287.543405978871
AT2G31730,AT1G25560,AT3G23240,AT3G61630,-288.790476973098
AT2G31730,AT3G15210,AT5G13910,AT3G23240,-289.482091633063
AT2G31730,AT1G68840,AT1G28370,AT3G23240,-290.181067510508
AT2G31730,AT3G15210,AT1G25560,AT3G61630,-290.806258728319
AT2G31730,AT1G25560,AT3G61630,AT4G17500,-291.317084352084
AT2G31730,AT1G25560,AT3G23240,AT4G11140,-291.364995781572
AT2G31730,AT1G25560,AT3G23240,AT4G17500,-291.364995781572
AT2G31730,AT1G25560,AT3G61630,AT4G11140,-292.18208178957
AT2G31730,AT3G15210,AT1G25560,AT4G11140,-293.514308929418
AT2G31730,AT1G25560,AT4G11140,AT4G17500,-294.025134553183
AT2G31730,AT1G25560,AT1G28370,AT3G23240,-299.284446085444
AT2G31730,AT3G15210,AT1G68840,AT5G13910,-304.13830456559
AT2G31730,AT1G68840,AT5G13910,AT5G47220,-305.153075701801
AT2G31730,AT3G15210,AT1G28370,AT3G23240,-305.704955928747
AT2G31730,AT1G68840,AT5G13910,AT1G28370,-306.610139133809
AT2G31730,AT3G15210,AT1G25560,AT5G13910,-307.28893375538
AT2G31730,AT1G25560,AT5G13910,AT3G23240,-308.503956395893
AT2G31730,AT3G15210,AT1G25560,AT1G28370,-320.498412208092
AT2G31730,AT3G15210,AT1G25560,AT4G17500,-321.445434637797
AT2G31730,AT3G15210,AT1G25560,AT3G23240,-325.165983215296
