Target,Source1,Source2,Source3,BDeu
AT3G59900,AT1G28370,AT1G64380,AT5G47220,-213.952438657973
AT3G59900,AT1G25560,AT1G68840,AT1G28370,-214.094754880152
AT3G59900,AT1G28370,AT1G64380,AT3G23240,-214.17644183283
AT3G59900,AT3G15210,AT1G25560,AT1G74840,-214.555473683865
AT3G59900,AT1G68840,AT3G23240,AT4G11140,-214.587561998419
AT3G59900,AT3G15210,AT3G23240,AT5G47220,-214.706210460352
AT3G59900,AT5G13910,AT1G64380,AT3G23240,-214.809869778685
AT3G59900,AT1G64380,AT3G23240,AT5G47230,-215.087501515284
AT3G59900,AT1G68840,AT4G16750,AT1G74840,-215.205201626472
AT3G59900,AT1G68840,AT4G16750,AT3G61630,-215.205201626472
AT3G59900,AT5G13910,AT3G23240,AT5G47220,-215.238476415354
AT3G59900,AT3G23240,AT4G17500,AT5G47220,-215.399357640911
AT3G59900,AT1G25560,AT1G74840,AT4G11140,-216.164911596297
AT3G59900,AT1G25560,AT1G74840,AT4G17500,-216.164911596297
AT3G59900,AT1G68840,AT5G13910,AT3G23240,-216.361302962143
AT3G59900,AT3G15210,AT1G68840,AT3G23240,-216.432072033032
AT3G59900,AT1G25560,AT1G74840,AT3G61630,-216.724527384232
AT3G59900,AT1G68840,AT3G23240,AT4G17500,-216.985457271216
AT3G59900,AT3G15210,AT1G64380,AT5G47220,-216.996961095694
AT3G59900,AT1G68840,AT1G28370,AT3G61630,-217.15507217674
AT3G59900,AT1G68840,AT3G61630,AT5G47220,-217.345267789964
AT3G59900,AT4G16750,AT1G64380,AT5G47220,-217.603096899266
AT3G59900,AT1G68840,AT1G28370,AT1G74840,-217.742858841642
AT3G59900,AT1G25560,AT1G68840,AT5G47220,-217.836711750443
AT3G59900,AT1G68840,AT1G74840,AT5G47220,-218.133725150328
AT3G59900,AT1G64380,AT1G74840,AT5G47220,-218.701709187931
AT3G59900,AT1G64380,AT3G61630,AT5G47220,-218.701709187931
AT3G59900,AT1G64380,AT4G11140,AT5G47220,-218.701709187931
AT3G59900,AT1G64380,AT4G17500,AT5G47220,-218.701709187931
AT3G59900,AT1G64380,AT5G47220,AT5G47230,-218.701709187931
AT3G59900,AT3G15210,AT1G68840,AT5G47220,-219.085733964803
AT3G59900,AT1G68840,AT4G11140,AT5G47220,-219.319348815984
AT3G59900,AT1G68840,AT1G28370,AT4G11140,-219.352296754073
AT3G59900,AT1G64380,AT1G74840,AT3G23240,-219.650112086851
AT3G59900,AT3G15210,AT1G64380,AT3G23240,-219.768376007345
AT3G59900,AT3G15210,AT1G68840,AT1G28370,-219.820197333123
AT3G59900,AT1G64380,AT3G23240,AT3G61630,-219.832433643645
AT3G59900,AT1G64380,AT3G23240,AT4G11140,-220.00678703079
AT3G59900,AT1G64380,AT3G23240,AT4G17500,-220.00678703079
AT3G59900,AT1G68840,AT4G17500,AT5G47220,-221.570640614588
AT3G59900,AT1G68840,AT1G28370,AT4G17500,-221.603588552678
AT3G59900,AT1G68840,AT1G28370,AT5G47230,-228.091032215432
AT3G59900,AT1G25560,AT3G23240,AT3G61630,-233.3209008009
AT3G59900,AT1G25560,AT5G13910,AT3G23240,-234.719617682016
AT3G59900,AT1G25560,AT1G28370,AT1G64380,-235.189621311259
AT3G59900,AT1G25560,AT5G13910,AT1G28370,-236.693698708035
AT3G59900,AT4G16750,AT1G74840,AT3G23240,-237.047282459409
AT3G59900,AT4G16750,AT3G23240,AT3G61630,-237.047282459409
AT3G59900,AT1G25560,AT1G28370,AT1G74840,-237.260694603269
AT3G59900,AT1G25560,AT3G23240,AT4G11140,-237.751717599737
AT3G59900,AT1G25560,AT3G23240,AT4G17500,-237.751717599737
AT3G59900,AT4G16750,AT3G23240,AT4G11140,-238.210433269212
AT3G59900,AT3G15210,AT4G16750,AT3G23240,-238.433576820526
AT3G59900,AT1G25560,AT5G13910,AT3G61630,-238.478489507947
AT3G59900,AT1G25560,AT5G13910,AT1G74840,-238.660811064741
AT3G59900,AT4G16750,AT3G23240,AT4G17500,-239.126724001085
AT3G59900,AT3G15210,AT1G25560,AT3G23240,-239.190762526242
AT3G59900,AT4G16750,AT5G13910,AT3G23240,-239.349867552399
AT3G59900,AT1G25560,AT5G13910,AT5G47230,-239.689430981587
AT3G59900,AT1G25560,AT3G61630,AT5G47230,-240.536728841973
AT3G59900,AT1G25560,AT5G13910,AT4G11140,-240.557931049624
AT3G59900,AT4G16750,AT1G28370,AT1G64380,-240.561808526374
AT3G59900,AT3G15210,AT1G25560,AT5G47230,-240.932624499063
AT3G59900,AT1G25560,AT1G74840,AT5G47230,-241.006732471218
AT3G59900,AT1G25560,AT1G64380,AT3G61630,-241.142864645543
AT3G59900,AT3G15210,AT1G25560,AT4G16750,-241.178582728144
AT3G59900,AT1G68840,AT4G16750,AT1G64380,-241.303745871104
AT3G59900,AT3G15210,AT1G25560,AT5G13910,-241.427701765861
AT3G59900,AT1G25560,AT4G16750,AT1G74840,-241.644672458069
AT3G59900,AT1G25560,AT4G16750,AT3G61630,-241.644672458069
AT3G59900,AT1G68840,AT4G16750,AT5G13910,-241.701242809561
AT3G59900,AT5G13910,AT1G28370,AT1G64380,-241.719344239535
AT3G59900,AT5G13910,AT3G61630,AT5G47220,-242.155498081838
AT3G59900,AT1G25560,AT5G13910,AT4G17500,-242.167368962055
AT3G59900,AT4G16750,AT5G13910,AT5G47220,-242.260858597495
AT3G59900,AT3G15210,AT1G25560,AT3G61630,-242.26345584093
AT3G59900,AT5G13910,AT1G74840,AT5G47220,-242.337819638632
AT3G59900,AT1G25560,AT1G28370,AT5G47220,-242.453651454152
AT3G59900,AT1G25560,AT4G16750,AT4G11140,-242.471351031251
AT3G59900,AT1G25560,AT4G16750,AT4G17500,-242.471351031251
AT3G59900,AT1G25560,AT4G11140,AT5G47230,-242.542062411496
AT3G59900,AT1G25560,AT4G17500,AT5G47230,-242.542062411496
AT3G59900,AT1G68840,AT4G16750,AT4G11140,-242.690040232222
AT3G59900,AT1G25560,AT5G47220,AT5G47230,-242.696213091323
AT3G59900,AT1G25560,AT1G64380,AT4G11140,-242.752302557975
AT3G59900,AT1G25560,AT1G64380,AT4G17500,-242.752302557975
AT3G59900,AT3G15210,AT1G25560,AT1G64380,-242.934624114768
AT3G59900,AT1G25560,AT1G68840,AT4G16750,-243.43815043605
AT3G59900,AT1G68840,AT4G16750,AT4G17500,-243.606330964095
AT3G59900,AT1G28370,AT3G23240,AT3G61630,-243.664185441402
AT3G59900,AT1G28370,AT1G74840,AT3G23240,-243.751196818391
AT3G59900,AT5G13910,AT3G23240,AT3G61630,-243.839607775732
AT3G59900,AT1G25560,AT4G16750,AT5G47220,-243.850914846639
AT3G59900,AT1G25560,AT3G61630,AT4G11140,-243.872893753363
AT3G59900,AT1G25560,AT3G61630,AT4G17500,-243.872893753363
AT3G59900,AT5G13910,AT1G74840,AT3G23240,-244.021929332526
AT3G59900,AT5G13910,AT4G11140,AT5G47220,-244.234939623515
AT3G59900,AT1G68840,AT1G64380,AT1G74840,-244.35222871004
AT3G59900,AT3G23240,AT3G61630,AT5G47230,-244.404921584783
AT3G59900,AT1G68840,AT1G64380,AT3G61630,-244.40938712388
AT3G59900,AT1G68840,AT1G64380,AT4G11140,-244.46345434515
AT3G59900,AT1G68840,AT1G64380,AT4G17500,-244.46345434515
AT3G59900,AT3G15210,AT1G68840,AT1G74840,-244.575372261355
AT3G59900,AT1G74840,AT3G23240,AT5G47230,-244.587243141576
AT3G59900,AT3G15210,AT1G68840,AT3G61630,-244.632530675195
AT3G59900,AT1G28370,AT3G61630,AT5G47220,-244.64778483892
AT3G59900,AT1G28370,AT1G74840,AT5G47220,-245.235571503822
AT3G59900,AT3G15210,AT5G13910,AT5G47220,-245.246540535192
AT3G59900,AT1G28370,AT3G23240,AT5G47220,-245.367365276553
AT3G59900,AT3G15210,AT4G16750,AT5G47220,-245.621233984633
AT3G59900,AT3G15210,AT1G25560,AT4G11140,-245.664653222589
AT3G59900,AT5G13910,AT1G28370,AT3G23240,-245.68745671161
AT3G59900,AT5G13910,AT3G23240,AT4G11140,-245.919049317409
AT3G59900,AT1G28370,AT1G64380,AT5G47230,-245.93431678954
AT3G59900,AT5G13910,AT4G17500,AT5G47220,-245.939687715751
AT3G59900,AT3G15210,AT1G74840,AT5G47220,-246.151862235696
AT3G59900,AT3G15210,AT3G61630,AT5G47220,-246.151862235696
AT3G59900,AT3G15210,AT1G25560,AT4G17500,-246.175478846354
AT3G59900,AT1G28370,AT3G23240,AT4G11140,-246.422385426186
AT3G59900,AT3G15210,AT1G28370,AT1G64380,-246.528814889031
AT3G59900,AT1G68840,AT4G16750,AT1G28370,-246.669202540484
AT3G59900,AT1G68840,AT5G13910,AT1G28370,-246.693953711369
AT3G59900,AT1G68840,AT1G28370,AT3G23240,-246.701500917008
AT3G59900,AT1G68840,AT3G61630,AT5G47230,-246.711972216873
AT3G59900,AT3G23240,AT4G11140,AT5G47230,-246.746727390927
AT3G59900,AT1G28370,AT4G11140,AT5G47220,-246.845009416253
AT3G59900,AT3G15210,AT5G13910,AT3G23240,-246.930650229087
AT3G59900,AT5G13910,AT3G23240,AT5G47230,-247.122541236897
AT3G59900,AT3G15210,AT1G28370,AT5G47220,-247.150391065805
AT3G59900,AT1G25560,AT4G11140,AT4G17500,-247.274091135021
AT3G59900,AT1G28370,AT1G64380,AT1G74840,-247.354133842698
AT3G59900,AT1G28370,AT1G64380,AT3G61630,-247.449444022503
AT3G59900,AT1G68840,AT1G74840,AT5G47230,-247.500429577237
AT3G59900,AT1G28370,AT1G64380,AT4G11140,-247.540415800708
AT3G59900,AT1G28370,AT1G64380,AT4G17500,-247.540415800708
AT3G59900,AT4G16750,AT1G74840,AT5G47220,-247.58834634134
AT3G59900,AT4G16750,AT3G61630,AT5G47220,-247.58834634134
AT3G59900,AT5G13910,AT3G23240,AT4G17500,-247.623797409646
AT3G59900,AT3G15210,AT1G68840,AT4G11140,-247.731120334185
AT3G59900,AT4G16750,AT4G11140,AT5G47220,-247.795985706116
AT3G59900,AT3G15210,AT1G68840,AT5G47230,-247.821634341725
AT3G59900,AT3G15210,AT3G23240,AT5G47230,-247.999490359421
AT3G59900,AT1G68840,AT4G11140,AT5G47230,-248.360630842457
AT3G59900,AT3G15210,AT1G28370,AT3G23240,-248.467592639486
AT3G59900,AT3G15210,AT1G74840,AT3G23240,-248.562067048243
AT3G59900,AT1G28370,AT3G23240,AT4G17500,-248.673677224791
AT3G59900,AT3G23240,AT4G17500,AT5G47230,-248.69263753998
AT3G59900,AT4G16750,AT4G17500,AT5G47220,-248.712276437989
AT3G59900,AT3G15210,AT3G23240,AT3G61630,-248.744388605037
AT3G59900,AT3G15210,AT4G11140,AT5G47220,-249.042233993588
AT3G59900,AT1G28370,AT4G17500,AT5G47220,-249.096301214858
AT3G59900,AT5G13910,AT1G64380,AT5G47230,-249.201982778576
AT3G59900,AT1G74840,AT4G11140,AT5G47220,-249.242904689052
AT3G59900,AT1G74840,AT4G17500,AT5G47220,-249.242904689052
AT3G59900,AT3G61630,AT4G11140,AT5G47220,-249.242904689052
AT3G59900,AT3G61630,AT4G17500,AT5G47220,-249.242904689052
AT3G59900,AT1G74840,AT3G23240,AT4G11140,-249.255214228802
AT3G59900,AT1G74840,AT3G23240,AT4G17500,-249.255214228802
AT3G59900,AT1G28370,AT3G23240,AT5G47230,-249.346564007389
AT3G59900,AT3G23240,AT3G61630,AT4G11140,-249.437535785596
AT3G59900,AT3G23240,AT3G61630,AT4G17500,-249.437535785596
AT3G59900,AT1G74840,AT3G23240,AT3G61630,-249.478357780116
AT3G59900,AT3G61630,AT5G47220,AT5G47230,-250.073252991124
AT3G59900,AT3G15210,AT1G68840,AT4G17500,-250.129015606982
AT3G59900,AT1G68840,AT4G17500,AT5G47230,-250.306540991511
AT3G59900,AT3G15210,AT5G47220,AT5G47230,-250.314415047939
AT3G59900,AT1G74840,AT3G61630,AT5G47220,-250.421559685393
AT3G59900,AT1G74840,AT5G47220,AT5G47230,-251.102872408305
AT3G59900,AT3G15210,AT4G17500,AT5G47220,-251.293525792193
AT3G59900,AT4G11140,AT5G47220,AT5G47230,-251.459547352242
AT3G59900,AT4G16750,AT1G64380,AT5G47230,-251.747229424696
AT3G59900,AT3G15210,AT3G23240,AT4G11140,-251.963264429901
AT3G59900,AT4G11140,AT4G17500,AT5G47220,-252.133276446944
AT3G59900,AT3G23240,AT4G11140,AT4G17500,-252.65641161046
AT3G59900,AT4G17500,AT5G47220,AT5G47230,-253.405457501295
AT3G59900,AT3G15210,AT3G23240,AT4G17500,-254.361159702698
AT3G59900,AT1G28370,AT5G47220,AT5G47230,-255.583744877612
AT3G59900,AT3G15210,AT1G64380,AT5G47230,-256.506633214977
AT3G59900,AT1G64380,AT4G11140,AT5G47230,-258.586074756655
AT3G59900,AT1G64380,AT4G17500,AT5G47230,-258.586074756655
AT3G59900,AT1G64380,AT1G74840,AT5G47230,-258.586074756655
AT3G59900,AT1G64380,AT3G61630,AT5G47230,-258.586074756655
AT3G59900,AT4G16750,AT1G64380,AT3G61630,-258.878185945633
AT3G59900,AT4G16750,AT1G64380,AT1G74840,-258.878185945633
AT3G59900,AT1G68840,AT1G28370,AT5G47220,-259.219593417441
AT3G59900,AT1G25560,AT1G28370,AT3G61630,-263.80552595053
AT3G59900,AT4G16750,AT1G28370,AT3G23240,-264.572943059682
AT3G59900,AT1G25560,AT4G16750,AT1G28370,-265.248978725486
AT3G59900,AT1G25560,AT4G16750,AT5G13910,-265.759804349254
AT3G59900,AT1G25560,AT1G28370,AT5G47230,-265.953175742235
AT3G59900,AT1G68840,AT5G13910,AT1G64380,-266.117936564195
AT3G59900,AT3G15210,AT1G25560,AT1G28370,-267.046015251813
AT3G59900,AT1G25560,AT1G28370,AT4G11140,-267.234894209153
AT3G59900,AT1G25560,AT1G28370,AT4G17500,-267.234894209153
AT3G59900,AT4G16750,AT3G23240,AT5G47220,-267.32978342495
AT3G59900,AT4G16750,AT5G13910,AT1G28370,-267.799787054194
AT3G59900,AT1G68840,AT4G16750,AT3G23240,-268.022930605509
AT3G59900,AT1G68840,AT5G13910,AT3G61630,-268.315161141528
AT3G59900,AT1G68840,AT5G13910,AT1G74840,-268.497482698322
AT3G59900,AT3G15210,AT4G16750,AT1G28370,-269.186081415311
AT3G59900,AT1G25560,AT4G16750,AT5G47230,-269.343323287704
AT3G59900,AT4G16750,AT1G28370,AT1G74840,-269.522553651934
AT3G59900,AT4G16750,AT1G28370,AT3G61630,-269.522553651934
AT3G59900,AT3G15210,AT1G68840,AT4G16750,-269.928018760041
AT3G59900,AT4G16750,AT1G28370,AT4G11140,-270.215700832492
AT3G59900,AT1G68840,AT5G13910,AT4G11140,-270.394602683205
AT3G59900,AT3G15210,AT1G68840,AT5G13910,-270.530734857531
AT3G59900,AT5G13910,AT1G28370,AT3G61630,-270.749082236581
AT3G59900,AT5G13910,AT1G28370,AT1G74840,-270.931403793375
AT3G59900,AT4G16750,AT1G28370,AT4G17500,-271.131991564365
AT3G59900,AT1G68840,AT5G13910,AT4G17500,-272.099350775442
AT3G59900,AT3G15210,AT1G64380,AT1G74840,-272.79159293254
AT3G59900,AT5G13910,AT1G28370,AT4G11140,-272.828523778258
AT3G59900,AT3G23240,AT5G47220,AT5G47230,-272.939255220131
AT3G59900,AT4G16750,AT1G28370,AT5G47230,-273.077901713418
AT3G59900,AT3G15210,AT1G64380,AT3G61630,-273.09169752499
AT3G59900,AT3G15210,AT1G64380,AT4G11140,-273.379379597442
AT3G59900,AT3G15210,AT1G64380,AT4G17500,-273.379379597442
AT3G59900,AT3G15210,AT5G13910,AT1G28370,-273.840124689936
AT3G59900,AT5G13910,AT1G28370,AT5G47220,-274.186666373549
AT3G59900,AT1G68840,AT3G23240,AT5G47230,-274.253137003683
AT3G59900,AT5G13910,AT1G28370,AT4G17500,-274.533271870495
AT3G59900,AT4G16750,AT1G28370,AT5G47220,-274.687339625851
AT3G59900,AT1G68840,AT5G13910,AT5G47230,-275.030544527856
AT3G59900,AT3G15210,AT1G28370,AT1G74840,-275.410422694033
AT3G59900,AT3G15210,AT1G28370,AT3G61630,-275.505732873837
AT3G59900,AT5G13910,AT1G28370,AT5G47230,-275.592663446009
AT3G59900,AT1G68840,AT3G23240,AT5G47220,-275.73210434033
AT3G59900,AT3G15210,AT1G74840,AT4G11140,-275.836115370262
AT3G59900,AT3G15210,AT1G74840,AT4G17500,-275.836115370262
AT3G59900,AT3G15210,AT1G74840,AT3G61630,-275.836115370262
AT3G59900,AT1G68840,AT5G47220,AT5G47230,-276.03363105982
AT3G59900,AT3G15210,AT3G61630,AT4G11140,-276.172587606883
AT3G59900,AT3G15210,AT3G61630,AT4G17500,-276.172587606883
AT3G59900,AT1G28370,AT3G61630,AT5G47230,-276.281356276219
AT3G59900,AT1G28370,AT1G74840,AT5G47230,-276.869142941121
AT3G59900,AT1G28370,AT1G74840,AT4G11140,-277.356332843086
AT3G59900,AT1G28370,AT1G74840,AT4G17500,-277.356332843086
AT3G59900,AT1G28370,AT3G61630,AT4G11140,-277.45164302289
AT3G59900,AT1G28370,AT3G61630,AT4G17500,-277.45164302289
AT3G59900,AT1G68840,AT1G74840,AT4G11140,-277.658632826099
AT3G59900,AT1G68840,AT1G74840,AT4G17500,-277.658632826099
AT3G59900,AT5G13910,AT5G47220,AT5G47230,-277.677475913897
AT3G59900,AT1G68840,AT3G61630,AT4G11140,-277.769858461209
AT3G59900,AT1G68840,AT3G61630,AT4G17500,-277.769858461209
AT3G59900,AT3G15210,AT4G11140,AT4G17500,-277.916746680077
AT3G59900,AT1G28370,AT1G74840,AT3G61630,-278.049480023646
AT3G59900,AT1G28370,AT4G11140,AT5G47230,-278.153158453118
AT3G59900,AT3G15210,AT1G28370,AT5G47230,-278.153158453118
AT3G59900,AT1G64380,AT1G74840,AT4G17500,-278.321022020049
AT3G59900,AT3G15210,AT1G28370,AT4G11140,-278.487076409935
AT3G59900,AT1G64380,AT1G74840,AT4G11140,-278.552823634106
AT3G59900,AT1G68840,AT1G74840,AT3G61630,-278.574923557973
AT3G59900,AT1G64380,AT3G61630,AT4G17500,-278.692585576481
AT3G59900,AT1G64380,AT1G74840,AT3G61630,-278.77596718542
AT3G59900,AT1G64380,AT3G61630,AT4G11140,-278.924387190538
AT3G59900,AT1G64380,AT4G11140,AT4G17500,-279.04926052042
AT3G59900,AT3G15210,AT4G16750,AT5G47230,-279.390673060622
AT3G59900,AT5G13910,AT3G61630,AT5G47230,-279.618015136741
AT3G59900,AT5G13910,AT1G74840,AT5G47230,-279.800336693535
AT3G59900,AT1G68840,AT5G13910,AT5G47220,-279.803437471211
AT3G59900,AT1G28370,AT4G17500,AT5G47230,-280.099068602171
AT3G59900,AT1G28370,AT4G11140,AT4G17500,-280.432986558989
AT3G59900,AT4G16750,AT5G13910,AT1G64380,-280.661454534621
AT3G59900,AT3G15210,AT1G28370,AT4G17500,-280.73836820854
AT3G59900,AT1G68840,AT4G11140,AT4G17500,-280.919741414587
AT3G59900,AT5G13910,AT4G11140,AT5G47230,-281.697456678417
AT3G59900,AT4G16750,AT4G11140,AT5G47230,-282.288424925815
AT3G59900,AT4G16750,AT3G61630,AT5G47230,-282.406207961473
AT3G59900,AT4G16750,AT1G74840,AT5G47230,-282.406207961473
AT3G59900,AT3G15210,AT4G16750,AT1G64380,-282.674145097275
AT3G59900,AT3G15210,AT5G13910,AT5G47230,-282.709057590095
AT3G59900,AT4G16750,AT4G17500,AT5G47230,-283.204715657687
AT3G59900,AT5G13910,AT4G17500,AT5G47230,-283.402204770654
AT3G59900,AT1G74840,AT3G61630,AT4G17500,-283.486997762106
AT3G59900,AT1G74840,AT4G11140,AT4G17500,-283.486997762106
AT3G59900,AT1G74840,AT3G61630,AT4G11140,-283.718799376163
AT3G59900,AT3G15210,AT4G16750,AT1G74840,-283.77275738594
AT3G59900,AT3G15210,AT4G16750,AT3G61630,-283.77275738594
AT3G59900,AT3G61630,AT4G11140,AT4G17500,-283.892462870214
AT3G59900,AT4G16750,AT1G64380,AT4G11140,-285.893020922139
AT3G59900,AT4G16750,AT1G64380,AT4G17500,-285.893020922139
AT3G59900,AT1G68840,AT4G16750,AT5G47230,-287.205445434688
AT3G59900,AT3G15210,AT3G61630,AT5G47230,-287.259137809764
AT3G59900,AT3G15210,AT1G74840,AT5G47230,-287.259137809764
AT3G59900,AT3G15210,AT5G13910,AT1G64380,-287.600064396734
AT3G59900,AT4G16750,AT1G74840,AT4G11140,-288.457970279599
AT3G59900,AT4G16750,AT1G74840,AT4G17500,-288.457970279599
AT3G59900,AT4G16750,AT3G61630,AT4G11140,-288.457970279599
AT3G59900,AT4G16750,AT3G61630,AT4G17500,-288.457970279599
AT3G59900,AT3G15210,AT4G11140,AT5G47230,-289.824087167222
AT3G59900,AT4G16750,AT1G74840,AT3G61630,-290.367512784483
AT3G59900,AT1G68840,AT4G16750,AT5G47220,-290.701952996153
AT3G59900,AT5G13910,AT1G64380,AT4G11140,-290.704010254926
AT3G59900,AT5G13910,AT1G64380,AT4G17500,-290.704010254926
AT3G59900,AT5G13910,AT1G64380,AT1G74840,-290.704010254926
AT3G59900,AT5G13910,AT1G64380,AT3G61630,-290.704010254926
AT3G59900,AT3G15210,AT5G13910,AT1G74840,-290.778118227078
AT3G59900,AT3G15210,AT5G13910,AT3G61630,-290.778118227078
AT3G59900,AT3G61630,AT4G11140,AT5G47230,-291.073180406829
AT3G59900,AT3G61630,AT4G17500,AT5G47230,-291.073180406829
AT3G59900,AT1G74840,AT4G11140,AT5G47230,-291.073180406829
AT3G59900,AT1G74840,AT4G17500,AT5G47230,-291.073180406829
AT3G59900,AT3G15210,AT4G17500,AT5G47230,-291.769997316275
AT3G59900,AT1G74840,AT3G61630,AT5G47230,-292.577257803605
AT3G59900,AT3G15210,AT5G13910,AT4G11140,-292.649920403978
AT3G59900,AT4G11140,AT4G17500,AT5G47230,-293.638129764287
AT3G59900,AT3G15210,AT5G13910,AT4G17500,-294.190365444924
AT3G59900,AT4G16750,AT3G23240,AT5G47230,-295.037765582016
AT3G59900,AT5G13910,AT1G74840,AT4G17500,-295.369020441265
AT3G59900,AT5G13910,AT3G61630,AT4G17500,-295.369020441265
AT3G59900,AT5G13910,AT1G74840,AT4G11140,-295.369020441265
AT3G59900,AT5G13910,AT3G61630,AT4G11140,-295.369020441265
AT3G59900,AT5G13910,AT1G74840,AT3G61630,-296.690776281247
AT3G59900,AT5G13910,AT4G11140,AT4G17500,-297.383923461806
AT3G59900,AT3G15210,AT4G16750,AT5G13910,-309.228569009718
AT3G59900,AT4G16750,AT5G13910,AT3G61630,-309.922634885796
AT3G59900,AT4G16750,AT5G13910,AT4G11140,-310.297328335236
AT3G59900,AT4G16750,AT5G13910,AT4G17500,-311.213619067109
AT3G59900,AT3G15210,AT4G16750,AT4G11140,-311.480739543006
AT3G59900,AT3G15210,AT4G16750,AT4G17500,-312.397030274879
AT3G59900,AT4G16750,AT4G11140,AT4G17500,-317.264564725331
AT3G59900,AT4G16750,AT5G47220,AT5G47230,-319.231915205617
AT3G59900,AT4G16750,AT5G13910,AT5G47230,-335.578346877815
AT3G59900,AT4G16750,AT5G13910,AT1G74840,-337.630617042862
