Target,Source,BDeu
AT2G40940,AT3G03450,-41.6326789035315
AT2G40940,AT4G39780,-41.6326789035315
AT2G40940,AT3G16770,-69.0287220105003
AT2G40940,AT5G17490,-69.0287220105003
AT2G40940,AT1G44830,-73.894537952152
AT2G40940,AT1G72360,-75.1209505880364
AT2G40940,AT5G64750,-75.8404481011978
AT2G40940,AT4G16750,-79.2014020246451
AT2G40940,AT1G74840,-86.006799793214
AT2G40940,AT3G61630,-86.9230905250865
AT2G40940,AT4G05100,-87.7921283721087
AT2G40940,AT4G11140,-87.7921283721087
AT2G40940,AT4G17500,-87.7921283721087
AT2G40940,AT5G47230,-94.6502939565538
AT2G40940,AT5G47220,-106.672121798353
AT2G40940,AT1G64380,-112.803894785734
AT2G40940,AT3G15210,-112.868433306872
AT2G40940,AT5G13910,-114.575940611431
AT2G40940,AT1G68840,-135.929164088511
AT2G40940,AT3G23240,-139.524190633813
AT2G40940,AT1G28370,-139.744405925337
AT2G40940,AT1G25560,-141.469783748195
