Target,Source1,Source2,BDeu
AT3G62680,AT4G05100,AT5G17490,-57.5246646310471
AT3G62680,AT1G64380,AT3G16770,-57.593657502534
AT3G62680,AT1G64380,AT5G17490,-57.593657502534
AT3G62680,AT3G15210,AT3G16770,-57.6581960236716
AT3G62680,AT3G15210,AT5G17490,-57.6581960236716
AT3G62680,AT5G13910,AT3G16770,-57.8300462805981
AT3G62680,AT5G13910,AT5G17490,-57.8300462805981
AT3G62680,AT3G23240,AT3G16770,-57.8300462805981
AT3G62680,AT3G23240,AT5G17490,-57.8300462805981
AT3G62680,AT5G13910,AT5G64750,-57.881339574979
AT3G62680,AT1G28370,AT3G16770,-57.9766497547899
AT3G62680,AT1G28370,AT5G17490,-57.9766497547899
AT3G62680,AT1G68840,AT3G16770,-58.0636611317795
AT3G62680,AT1G68840,AT5G17490,-58.0636611317795
AT3G62680,AT5G47220,AT3G16770,-58.1814441674358
AT3G62680,AT5G47220,AT5G17490,-58.1814441674358
AT3G62680,AT3G16770,AT5G17490,-58.3513432042312
AT3G62680,AT5G47220,AT5G47230,-59.5395676515776
AT3G62680,AT5G47220,AT1G44830,-59.5395676515776
AT3G62680,AT5G13910,AT1G72360,-59.7684092240083
AT3G62680,AT5G13910,AT1G74840,-59.9354633086713
AT3G62680,AT1G68840,AT5G47230,-60.0095712808225
AT3G62680,AT5G47230,AT1G72360,-60.0095712808225
AT3G62680,AT1G44830,AT1G72360,-60.0095712808225
AT3G62680,AT5G13910,AT3G61630,-60.0896139884984
AT3G62680,AT5G13910,AT4G05100,-60.232714832139
AT3G62680,AT5G13910,AT4G11140,-60.232714832139
AT3G62680,AT5G13910,AT4G17500,-60.232714832139
AT3G62680,AT4G16750,AT5G47230,-60.41503638893
AT3G62680,AT1G68840,AT1G44830,-60.41503638893
AT3G62680,AT4G16750,AT1G44830,-60.41503638893
AT3G62680,AT5G47220,AT5G64750,-60.520396904587
AT3G62680,AT1G25560,AT1G44830,-60.7717113328683
AT3G62680,AT1G25560,AT5G47230,-60.7717113328683
AT3G62680,AT5G64750,AT1G72360,-61.1081835694881
AT3G62680,AT1G28370,AT5G47230,-61.3778471364379
AT3G62680,AT1G28370,AT1G44830,-61.3778471364379
AT3G62680,AT1G68840,AT5G64750,-61.6190091932534
AT3G62680,AT4G16750,AT5G64750,-61.6190091932534
AT3G62680,AT1G64380,AT5G47230,-61.6402114009052
AT3G62680,AT3G23240,AT5G47230,-61.6402114009052
AT3G62680,AT1G74840,AT5G47230,-61.8813734577218
AT3G62680,AT3G61630,AT5G47230,-61.8813734577218
AT3G62680,AT5G47230,AT4G05100,-61.8813734577218
AT3G62680,AT3G15210,AT5G47230,-61.8813734577218
AT3G62680,AT4G11140,AT5G47230,-61.8813734577218
AT3G62680,AT4G17500,AT5G47230,-61.8813734577218
AT3G62680,AT3G23240,AT1G44830,-61.8813734577218
AT3G62680,AT5G47230,AT1G44830,-61.8813734577218
AT3G62680,AT5G47230,AT5G64750,-61.8813734577218
AT3G62680,AT1G25560,AT5G64750,-62.0709943169959
AT3G62680,AT3G15210,AT1G44830,-62.6886339450486
AT3G62680,AT1G28370,AT5G64750,-62.8441842052285
AT3G62680,AT1G64380,AT1G44830,-62.8604842019751
AT3G62680,AT1G44830,AT4G05100,-63.0230031314728
AT3G62680,AT1G74840,AT1G44830,-63.0230031314728
AT3G62680,AT3G61630,AT1G44830,-63.0230031314728
AT3G62680,AT4G11140,AT1G44830,-63.0230031314728
AT3G62680,AT4G17500,AT1G44830,-63.0230031314728
AT3G62680,AT1G44830,AT5G64750,-63.0230031314728
AT3G62680,AT3G23240,AT5G64750,-63.490811370153
AT3G62680,AT1G68840,AT1G72360,-64.5024122818297
AT3G62680,AT5G47220,AT1G72360,-64.5024122818297
AT3G62680,AT3G15210,AT5G64750,-64.5344606355438
AT3G62680,AT1G64380,AT5G64750,-64.7576041868579
AT3G62680,AT1G25560,AT5G47220,-64.8771057312708
AT3G62680,AT1G74840,AT5G47220,-64.8771057312708
AT3G62680,AT4G11140,AT5G64750,-64.968913280525
AT3G62680,AT4G17500,AT5G64750,-64.968913280525
AT3G62680,AT1G74840,AT5G64750,-64.968913280525
AT3G62680,AT3G61630,AT5G64750,-64.968913280525
AT3G62680,AT4G05100,AT5G64750,-64.968913280525
AT3G62680,AT4G16750,AT5G47220,-65.2254124255387
AT3G62680,AT3G61630,AT5G47220,-65.2254124255387
AT3G62680,AT4G11140,AT5G47220,-65.5508348259731
AT3G62680,AT4G17500,AT5G47220,-65.5508348259731
AT3G62680,AT5G47220,AT4G05100,-65.5508348259731
AT3G62680,AT3G15210,AT1G72360,-65.6655630916338
AT3G62680,AT1G25560,AT1G72360,-65.6655630916338
AT3G62680,AT4G16750,AT1G72360,-65.6655630916338
AT3G62680,AT1G64380,AT1G72360,-65.6655630916338
AT3G62680,AT1G74840,AT1G72360,-65.6655630916338
AT3G62680,AT3G61630,AT1G72360,-65.6655630916338
AT3G62680,AT4G11140,AT1G72360,-65.6655630916338
AT3G62680,AT4G17500,AT1G72360,-65.6655630916338
AT3G62680,AT4G05100,AT1G72360,-65.6655630916338
AT3G62680,AT1G28370,AT1G72360,-65.6655630916338
AT3G62680,AT3G23240,AT1G72360,-65.6655630916338
AT3G62680,AT1G64380,AT5G47220,-65.8562164755241
AT3G62680,AT3G15210,AT5G47220,-66.1438985479757
AT3G62680,AT3G23240,AT5G47220,-66.918783830794
AT3G62680,AT1G68840,AT1G74840,-67.1994934515582
AT3G62680,AT4G16750,AT1G74840,-67.1994934515582
AT3G62680,AT1G28370,AT5G47220,-67.5891163335874
AT3G62680,AT1G68840,AT3G61630,-67.6590257809363
AT3G62680,AT4G16750,AT3G61630,-67.6590257809363
AT3G62680,AT1G68840,AT4G11140,-68.0898086970284
AT3G62680,AT1G68840,AT4G17500,-68.0898086970284
AT3G62680,AT1G68840,AT4G05100,-68.0898086970284
AT3G62680,AT1G25560,AT1G74840,-68.1980222816683
AT3G62680,AT1G28370,AT1G74840,-69.9616108739282
AT3G62680,AT1G28370,AT3G61630,-70.567746677498
AT3G62680,AT1G28370,AT4G11140,-71.1382915359653
AT3G62680,AT1G28370,AT4G17500,-71.1382915359653
AT3G62680,AT1G28370,AT4G05100,-71.1382915359653
AT3G62680,AT1G74840,AT3G23240,-71.4876671774221
AT3G62680,AT3G23240,AT3G61630,-72.1808143579815
AT3G62680,AT3G23240,AT4G11140,-72.8347408253878
AT3G62680,AT3G23240,AT4G17500,-72.8347408253878
AT3G62680,AT3G23240,AT4G05100,-72.8347408253878
AT3G62680,AT3G15210,AT1G74840,-74.0415666986954
AT3G62680,AT1G64380,AT1G74840,-74.6011824866306
AT3G62680,AT3G15210,AT3G61630,-74.8888645590821
AT3G62680,AT1G74840,AT3G61630,-75.1352649725606
AT3G62680,AT1G74840,AT4G05100,-75.1352649725606
AT3G62680,AT1G74840,AT4G11140,-75.1352649725606
AT3G62680,AT1G74840,AT4G17500,-75.1352649725606
AT3G62680,AT1G64380,AT3G61630,-75.4835716668285
AT3G62680,AT3G15210,AT4G05100,-75.6912110316066
AT3G62680,AT3G15210,AT4G11140,-75.6912110316066
AT3G62680,AT3G15210,AT4G17500,-75.6912110316066
AT3G62680,AT3G61630,AT4G11140,-76.0515557044342
AT3G62680,AT3G61630,AT4G17500,-76.0515557044342
AT3G62680,AT3G61630,AT4G05100,-76.0515557044342
AT3G62680,AT1G64380,AT4G05100,-76.3198196910286
AT3G62680,AT1G64380,AT4G11140,-76.3198196910286
AT3G62680,AT1G64380,AT4G17500,-76.3198196910286
AT3G62680,AT4G11140,AT4G17500,-76.9205935514573
AT3G62680,AT4G11140,AT4G05100,-76.9205935514573
AT3G62680,AT4G17500,AT4G05100,-76.9205935514573
AT3G62680,AT5G13910,AT1G64380,-88.1542710895024
AT3G62680,AT3G15210,AT5G13910,-90.9184915620613
AT3G62680,AT4G16750,AT5G13910,-92.5315992033799
AT3G62680,AT4G16750,AT4G11140,-93.9807135768848
AT3G62680,AT4G16750,AT4G17500,-93.9807135768848
AT3G62680,AT4G16750,AT4G05100,-93.9807135768848
AT3G62680,AT1G68840,AT3G23240,-94.2213008797519
AT3G62680,AT1G68840,AT1G28370,-94.4216297533004
AT3G62680,AT1G68840,AT1G64380,-94.6628109212564
AT3G62680,AT1G25560,AT3G61630,-94.8073921500677
AT3G62680,AT1G25560,AT4G05100,-96.4168300624929
AT3G62680,AT1G25560,AT4G11140,-96.4168300624929
AT3G62680,AT1G25560,AT4G17500,-96.4168300624929
AT3G62680,AT4G16750,AT1G28370,-97.5360616383595
AT3G62680,AT1G28370,AT1G64380,-98.5098014564106
AT3G62680,AT4G16750,AT3G23240,-98.7682053196502
AT3G62680,AT1G68840,AT5G47220,-98.8484861509119
AT3G62680,AT1G25560,AT4G16750,-99.177173058309
AT3G62680,AT1G64380,AT3G23240,-100.756297082752
AT3G62680,AT3G15210,AT1G28370,-100.812386549395
AT3G62680,AT3G15210,AT1G64380,-100.983279410381
AT3G62680,AT3G15210,AT3G23240,-103.54130832498
AT3G62680,AT1G28370,AT3G23240,-105.246873077119
AT3G62680,AT1G25560,AT1G68840,-119.887604937289
AT3G62680,AT5G13910,AT3G23240,-121.165366785362
AT3G62680,AT5G13910,AT5G47220,-121.183385290858
AT3G62680,AT3G15210,AT1G68840,-122.184017171179
AT3G62680,AT1G68840,AT4G16750,-122.63380690435
AT3G62680,AT4G16750,AT1G64380,-122.730149608773
AT3G62680,AT1G25560,AT5G13910,-124.157302386975
AT3G62680,AT3G15210,AT4G16750,-124.809591150448
AT3G62680,AT1G25560,AT1G64380,-125.136413131233
AT3G62680,AT1G68840,AT5G13910,-125.190718476082
AT3G62680,AT3G15210,AT1G25560,-128.468617641396
AT3G62680,AT1G25560,AT1G28370,-130.282849966473
AT3G62680,AT5G13910,AT1G28370,-151.378874879406
AT3G62680,AT1G25560,AT3G23240,-159.983262288224
