Target,Source,BDeu
AT3G15356,AT4G39780,-56.0469600667056
AT3G15356,AT3G03450,-56.0469600667056
AT3G15356,AT1G72360,-82.1205942210598
AT3G15356,AT3G16770,-83.6371591881149
AT3G15356,AT5G17490,-83.6371591881149
AT3G15356,AT5G47230,-85.2785612928441
AT3G15356,AT1G44830,-86.4201909665935
AT3G15356,AT5G64750,-87.6729539350805
AT3G15356,AT4G11140,-89.3325734130471
AT3G15356,AT4G17500,-89.3325734130471
AT3G15356,AT4G05100,-89.3325734130471
AT3G15356,AT3G61630,-89.9676129627948
AT3G15356,AT1G74840,-90.3863232976497
AT3G15356,AT5G13910,-110.470546213066
AT3G15356,AT4G16750,-113.991092767756
AT3G15356,AT1G64380,-114.749804934775
AT3G15356,AT3G15210,-115.507490636456
AT3G15356,AT5G47220,-118.700183227028
AT3G15356,AT1G68840,-120.331319501912
AT3G15356,AT3G23240,-139.929655741937
AT3G15356,AT1G25560,-143.192550345924
AT3G15356,AT1G28370,-145.733367342202
