Target,Source1,Source2,BDeu
AT2G40940,AT4G16750,AT1G74840,-67.1994934515582
AT2G40940,AT4G16750,AT3G61630,-67.6590257809363
AT2G40940,AT1G68840,AT3G03450,-84.8961745514855
AT2G40940,AT1G68840,AT4G39780,-84.8961745514855
AT2G40940,AT5G47230,AT3G03450,-85.502310355055
AT2G40940,AT5G47230,AT4G39780,-85.502310355055
AT2G40940,AT3G15210,AT3G16770,-85.5203288605643
AT2G40940,AT3G15210,AT5G17490,-85.5203288605643
AT2G40940,AT3G23240,AT5G17490,-85.5380284376581
AT2G40940,AT3G23240,AT3G16770,-85.5380284376582
AT2G40940,AT1G25560,AT3G16770,-85.9947868401509
AT2G40940,AT1G25560,AT5G17490,-85.9947868401509
AT2G40940,AT1G68840,AT5G47230,-86.8420847005355
AT2G40940,AT1G28370,AT3G16770,-87.2940698242788
AT2G40940,AT1G28370,AT5G17490,-87.2940698242789
AT2G40940,AT1G64380,AT3G16770,-88.1638405405186
AT2G40940,AT1G64380,AT5G17490,-88.1638405405186
AT2G40940,AT1G25560,AT5G47230,-88.4796934899284
AT2G40940,AT5G47220,AT3G16770,-88.5284836541039
AT2G40940,AT5G47220,AT5G17490,-88.528483654104
AT2G40940,AT1G44830,AT3G16770,-88.6338441697624
AT2G40940,AT1G44830,AT5G17490,-88.6338441697624
AT2G40940,AT3G23240,AT5G47230,-88.655046377408
AT2G40940,AT3G16770,AT1G72360,-88.7111358440625
AT2G40940,AT5G17490,AT1G72360,-88.7111358440625
AT2G40940,AT3G16770,AT5G64750,-88.9215262422133
AT2G40940,AT5G17490,AT5G64750,-88.9215262422133
AT2G40940,AT1G25560,AT1G44830,-89.3959842217992
AT2G40940,AT3G15210,AT5G47230,-89.5023442377979
AT2G40940,AT5G13910,AT1G44830,-89.5893556147819
AT2G40940,AT3G23240,AT1G44830,-89.5893556147819
AT2G40940,AT1G28370,AT5G47230,-89.5966549172625
AT2G40940,AT1G64380,AT5G47230,-89.8590191817297
AT2G40940,AT5G47220,AT1G44830,-89.8866071382457
AT2G40940,AT1G74840,AT3G16770,-90.0201385308795
AT2G40940,AT1G74840,AT5G17490,-90.0201385308795
AT2G40940,AT5G13910,AT3G16770,-90.0488879441655
AT2G40940,AT5G13910,AT5G17490,-90.0488879441655
AT2G40940,AT5G13910,AT5G64750,-90.1001812385464
AT2G40940,AT3G61630,AT3G16770,-90.100181238553
AT2G40940,AT3G61630,AT5G17490,-90.100181238553
AT2G40940,AT4G11140,AT3G16770,-90.1742892107067
AT2G40940,AT4G11140,AT5G17490,-90.1742892107067
AT2G40940,AT4G17500,AT3G16770,-90.1742892107067
AT2G40940,AT4G17500,AT5G17490,-90.1742892107067
AT2G40940,AT3G16770,AT4G05100,-90.1742892107067
AT2G40940,AT4G05100,AT5G17490,-90.1742892107067
AT2G40940,AT3G15210,AT1G44830,-90.6197596534282
AT2G40940,AT1G25560,AT5G64750,-90.6952672059267
AT2G40940,AT1G28370,AT1G44830,-90.6952672059269
AT2G40940,AT1G68840,AT1G72360,-90.8241000777782
AT2G40940,AT5G47220,AT5G64750,-90.8674363912551
AT2G40940,AT3G16770,AT5G17490,-91.0009677838907
AT2G40940,AT5G13910,AT1G72360,-91.1960424938403
AT2G40940,AT3G23240,AT5G64750,-91.198793527213
AT2G40940,AT1G44830,AT1G72360,-91.4372045506546
AT2G40940,AT5G13910,AT1G74840,-92.1543049722387
AT2G40940,AT1G28370,AT5G64750,-92.1616042747175
AT2G40940,AT5G13910,AT3G61630,-92.3084556520658
AT2G40940,AT5G13910,AT4G05100,-92.4515564957064
AT2G40940,AT5G13910,AT4G11140,-92.4515564957064
AT2G40940,AT5G13910,AT4G17500,-92.4515564957064
AT2G40940,AT3G15210,AT5G64750,-92.4655863439234
AT2G40940,AT4G16750,AT5G13910,-92.5315992033799
AT2G40940,AT5G64750,AT1G72360,-92.5358168393202
AT2G40940,AT3G15210,AT1G72360,-93.085863176248
AT2G40940,AT3G15210,AT5G47220,-93.1587335244823
AT2G40940,AT3G23240,AT1G72360,-93.3735452486939
AT2G40940,AT1G25560,AT5G47220,-93.5013786202016
AT2G40940,AT1G64380,AT1G44830,-93.5641986325841
AT2G40940,AT4G16750,AT4G11140,-93.9807135768848
AT2G40940,AT4G16750,AT4G17500,-93.9807135768848
AT2G40940,AT4G16750,AT4G05100,-93.9807135768848
AT2G40940,AT1G68840,AT3G23240,-94.2213008797519
AT2G40940,AT1G25560,AT1G72360,-94.2898359805647
AT2G40940,AT1G68840,AT1G28370,-94.4216297533004
AT2G40940,AT3G23240,AT5G47220,-94.626765987854
AT2G40940,AT1G64380,AT5G47220,-94.8169616010765
AT2G40940,AT5G47220,AT1G72360,-94.8494517684978
AT2G40940,AT1G28370,AT1G72360,-94.9829831611228
AT2G40940,AT1G74840,AT5G47220,-95.2241452179389
AT2G40940,AT1G64380,AT1G72360,-95.388448269232
AT2G40940,AT1G64380,AT5G64750,-95.4613186174668
AT2G40940,AT3G61630,AT5G47220,-95.5724519122068
AT2G40940,AT1G44830,AT4G05100,-95.8667837255732
AT2G40940,AT1G74840,AT1G44830,-95.8667837255732
AT2G40940,AT3G61630,AT1G44830,-95.8667837255732
AT2G40940,AT4G11140,AT1G44830,-95.8667837255732
AT2G40940,AT4G17500,AT1G44830,-95.8667837255732
AT2G40940,AT1G44830,AT5G64750,-95.8667837255732
AT2G40940,AT5G47220,AT4G05100,-95.8978743126412
AT2G40940,AT4G11140,AT5G47220,-95.8978743126412
AT2G40940,AT4G17500,AT5G47220,-95.8978743126412
AT2G40940,AT1G25560,AT1G74840,-96.8222951705992
AT2G40940,AT1G28370,AT5G47220,-96.9065364030764
AT2G40940,AT1G74840,AT1G72360,-97.0931963614659
AT2G40940,AT3G61630,AT1G72360,-97.0931963614659
AT2G40940,AT4G11140,AT1G72360,-97.0931963614659
AT2G40940,AT4G17500,AT1G72360,-97.0931963614659
AT2G40940,AT4G05100,AT1G72360,-97.0931963614659
AT2G40940,AT4G16750,AT1G28370,-97.5360616383595
AT2G40940,AT1G74840,AT5G64750,-97.8126938746253
AT2G40940,AT3G61630,AT5G64750,-97.8126938746253
AT2G40940,AT4G11140,AT5G64750,-97.8126938746253
AT2G40940,AT4G17500,AT5G64750,-97.8126938746253
AT2G40940,AT4G05100,AT5G64750,-97.8126938746253
AT2G40940,AT4G16750,AT3G23240,-98.7682053196502
AT2G40940,AT1G68840,AT5G47220,-98.8484861509119
AT2G40940,AT1G25560,AT4G16750,-99.177173058309
AT2G40940,AT1G74840,AT3G23240,-99.1956493344821
AT2G40940,AT1G28370,AT1G74840,-99.2790309434171
AT2G40940,AT1G28370,AT3G61630,-99.885166746987
AT2G40940,AT3G23240,AT3G61630,-99.8887965150416
AT2G40940,AT1G28370,AT4G05100,-100.455711605454
AT2G40940,AT1G28370,AT4G11140,-100.455711605454
AT2G40940,AT1G28370,AT4G17500,-100.455711605454
AT2G40940,AT3G23240,AT4G11140,-100.542722982448
AT2G40940,AT3G23240,AT4G17500,-100.542722982448
AT2G40940,AT3G23240,AT4G05100,-100.542722982448
AT2G40940,AT3G15210,AT1G64380,-100.983279410381
AT2G40940,AT3G15210,AT1G74840,-101.972692407075
AT2G40940,AT3G15210,AT3G61630,-102.819990267462
AT2G40940,AT3G15210,AT4G05100,-103.622336739986
AT2G40940,AT3G15210,AT4G11140,-103.622336739986
AT2G40940,AT3G15210,AT4G17500,-103.622336739986
AT2G40940,AT1G64380,AT1G74840,-105.30489691724
AT2G40940,AT1G64380,AT3G61630,-106.187286097437
AT2G40940,AT1G64380,AT4G05100,-107.023534121638
AT2G40940,AT1G64380,AT4G11140,-107.023534121638
AT2G40940,AT1G64380,AT4G17500,-107.023534121638
AT2G40940,AT1G74840,AT3G61630,-107.979045566661
AT2G40940,AT1G74840,AT4G11140,-107.979045566661
AT2G40940,AT1G74840,AT4G17500,-107.979045566661
AT2G40940,AT1G74840,AT4G05100,-107.979045566661
AT2G40940,AT3G61630,AT4G05100,-108.895336298535
AT2G40940,AT3G61630,AT4G11140,-108.895336298535
AT2G40940,AT3G61630,AT4G17500,-108.895336298535
AT2G40940,AT4G11140,AT4G05100,-109.764374145558
AT2G40940,AT4G17500,AT4G05100,-109.764374145558
AT2G40940,AT4G11140,AT4G17500,-109.764374145558
AT2G40940,AT5G47230,AT3G16770,-111.728687971199
AT2G40940,AT5G47230,AT5G17490,-111.728687971199
AT2G40940,AT5G13910,AT5G47230,-112.891838780997
AT2G40940,AT1G68840,AT3G16770,-112.891838781003
AT2G40940,AT1G68840,AT5G17490,-112.891838781003
AT2G40940,AT5G47220,AT5G47230,-113.674598120244
AT2G40940,AT5G47230,AT1G72360,-115.06089248136
AT2G40940,AT1G68840,AT1G44830,-115.648679146261
AT2G40940,AT1G68840,AT5G64750,-116.852651950585
AT2G40940,AT1G74840,AT5G47230,-117.721152018622
AT2G40940,AT3G61630,AT5G47230,-117.721152018622
AT2G40940,AT4G11140,AT5G47230,-117.721152018622
AT2G40940,AT4G17500,AT5G47230,-117.721152018622
AT2G40940,AT5G47230,AT1G44830,-117.721152018622
AT2G40940,AT5G47230,AT4G05100,-117.721152018622
AT2G40940,AT5G47230,AT5G64750,-117.721152018622
AT2G40940,AT5G13910,AT1G64380,-118.427202604019
AT2G40940,AT3G15210,AT5G13910,-118.626473719127
AT2G40940,AT1G25560,AT1G68840,-119.887604937289
AT2G40940,AT1G68840,AT1G74840,-122.433136208889
AT2G40940,AT1G68840,AT4G16750,-122.63380690435
AT2G40940,AT4G16750,AT1G64380,-122.730149608773
AT2G40940,AT1G68840,AT3G61630,-122.892668538267
AT2G40940,AT1G68840,AT4G11140,-123.32345145436
AT2G40940,AT1G68840,AT4G17500,-123.32345145436
AT2G40940,AT1G68840,AT4G05100,-123.32345145436
AT2G40940,AT1G25560,AT3G61630,-123.431665038999
AT2G40940,AT3G15210,AT4G16750,-124.809591150448
AT2G40940,AT1G25560,AT4G11140,-125.041102951424
AT2G40940,AT1G25560,AT4G17500,-125.041102951424
AT2G40940,AT1G25560,AT4G05100,-125.041102951424
AT2G40940,AT1G28370,AT1G64380,-126.728609237235
AT2G40940,AT3G15210,AT1G28370,-127.421756417794
AT2G40940,AT1G64380,AT3G23240,-127.771132059254
AT2G40940,AT3G15210,AT3G23240,-129.457531012822
AT2G40940,AT1G28370,AT3G23240,-132.954855234179
AT2G40940,AT1G68840,AT1G64380,-148.104694209369
AT2G40940,AT5G13910,AT3G23240,-148.873348942422
AT2G40940,AT3G15210,AT1G68840,-149.016530590892
AT2G40940,AT5G13910,AT5G47220,-151.530424777526
AT2G40940,AT1G25560,AT5G13910,-152.781575275906
AT2G40940,AT1G25560,AT1G64380,-152.844395288293
AT2G40940,AT3G15210,AT1G25560,-154.790305437345
AT2G40940,AT1G25560,AT1G28370,-158.907122855404
AT2G40940,AT1G68840,AT5G13910,-178.814923320984
AT2G40940,AT5G13910,AT1G28370,-180.696294948895
AT2G40940,AT1G25560,AT3G23240,-187.691244445284
