Target,Source1,Source2,BDeu
AT5G25350,AT5G47220,AT5G17490,-109.699349854273
AT5G25350,AT5G47220,AT3G16770,-109.699349854273
AT5G25350,AT3G15210,AT3G61630,-110.242661863093
AT5G25350,AT1G64380,AT4G11140,-111.125051043291
AT5G25350,AT1G64380,AT4G17500,-111.125051043291
AT5G25350,AT3G61630,AT4G11140,-111.247153740092
AT5G25350,AT3G61630,AT4G17500,-111.247153740092
AT5G25350,AT3G16770,AT5G17490,-113.107831756231
AT5G25350,AT3G15210,AT4G11140,-113.28837406895
AT5G25350,AT4G11140,AT4G17500,-114.426248694946
AT5G25350,AT3G15210,AT4G17500,-114.492346873275
AT5G25350,AT1G64380,AT5G47230,-123.306670572771
AT5G25350,AT4G16750,AT1G74840,-127.289620823151
AT5G25350,AT5G13910,AT1G64380,-128.015599993045
AT5G25350,AT4G16750,AT4G11140,-128.399740718669
AT5G25350,AT4G16750,AT4G17500,-128.399740718669
AT5G25350,AT4G16750,AT4G05100,-128.399740718669
AT5G25350,AT1G25560,AT4G05100,-129.23463517019
AT5G25350,AT1G25560,AT3G61630,-131.549148834054
AT5G25350,AT3G15210,AT5G13910,-132.326984863529
AT5G25350,AT1G68840,AT1G64380,-133.506602768425
AT5G25350,AT1G28370,AT1G64380,-134.156157809951
AT5G25350,AT1G25560,AT4G11140,-134.257199035146
AT5G25350,AT1G64380,AT3G23240,-136.443475430813
AT5G25350,AT3G15210,AT1G64380,-137.181035673513
AT5G25350,AT3G23240,AT5G47220,-138.35562476424
AT5G25350,AT3G15210,AT1G28370,-141.081612666019
AT5G25350,AT1G28370,AT5G47220,-141.209526842352
AT5G25350,AT3G15210,AT3G23240,-144.019938817035
AT5G25350,AT1G28370,AT5G47230,-154.044773121711
AT5G25350,AT3G23240,AT5G47230,-155.200089835915
AT5G25350,AT4G16750,AT1G64380,-157.407005859859
AT5G25350,AT4G16750,AT1G28370,-159.21315406653
AT5G25350,AT3G15210,AT4G16750,-159.758381117018
AT5G25350,AT1G25560,AT5G47220,-160.62542391405
AT5G25350,AT4G16750,AT3G23240,-160.695791132067
AT5G25350,AT5G13910,AT3G23240,-160.910933489452
AT5G25350,AT5G13910,AT5G47220,-161.146743731189
AT5G25350,AT1G25560,AT1G64380,-161.426184691477
AT5G25350,AT1G25560,AT4G17500,-161.42618469148
AT5G25350,AT1G68840,AT5G13910,-164.936285180172
AT5G25350,AT3G15210,AT1G68840,-165.754722641203
AT5G25350,AT1G68840,AT3G23240,-169.247891301401
AT5G25350,AT5G47220,AT5G47230,-172.250632205083
AT5G25350,AT1G25560,AT5G47230,-179.55466527515
AT5G25350,AT1G25560,AT5G13910,-185.178166918534
AT5G25350,AT5G13910,AT5G47230,-187.389863157787
AT5G25350,AT1G68840,AT5G47220,-187.902536835258
AT5G25350,AT4G16750,AT5G47220,-190.311568263994
AT5G25350,AT4G16750,AT5G47230,-191.003235059383
AT5G25350,AT5G13910,AT1G28370,-192.133441713472
AT5G25350,AT1G25560,AT4G16750,-193.315395650239
AT5G25350,AT4G16750,AT5G13910,-194.280476546279
AT5G25350,AT3G15210,AT1G25560,-194.735670474065
AT5G25350,AT1G68840,AT5G47230,-196.757662929571
AT5G25350,AT1G68840,AT1G28370,-198.553382800026
AT5G25350,AT1G28370,AT3G23240,-207.458116707254
AT5G25350,AT1G25560,AT1G68840,-219.045667207696
AT5G25350,AT1G68840,AT4G16750,-223.142445453264
AT5G25350,AT1G25560,AT1G28370,-225.547117604482
AT5G25350,AT1G25560,AT3G23240,-231.579484950909
