Target,Source1,Source2,BDeu
AT3G23150,AT5G47220,AT5G64750,-90.3974327620102
AT3G23150,AT1G64380,AT5G47230,-90.5521663622941
AT3G23150,AT5G47220,AT1G44830,-90.685114834461
AT3G23150,AT1G68840,AT5G64750,-93.1336538400745
AT3G23150,AT1G28370,AT1G44830,-93.3343245355362
AT3G23150,AT1G68840,AT1G44830,-93.5166460923296
AT3G23150,AT1G28370,AT5G64750,-93.5321502788665
AT3G23150,AT1G25560,AT5G64750,-94.6082897116809
AT3G23150,AT1G25560,AT1G44830,-95.1371338409484
AT3G23150,AT4G16750,AT5G64750,-95.5390963185062
AT3G23150,AT3G23240,AT1G44830,-95.5891189646909
AT3G23150,AT3G23240,AT5G64750,-95.6115918205436
AT3G23150,AT4G16750,AT1G44830,-96.6152357513207
AT3G23150,AT5G47220,AT4G05100,-98.7324872370472
AT3G23150,AT3G15210,AT5G64750,-98.8823186264183
AT3G23150,AT3G15210,AT1G44830,-99.1700006988691
AT3G23150,AT1G74840,AT5G47220,-99.3413740739888
AT3G23150,AT1G64380,AT5G64750,-99.3418509557964
AT3G23150,AT1G44830,AT5G64750,-99.3882302353829
AT3G23150,AT3G61630,AT5G47220,-99.6096380605833
AT3G23150,AT1G64380,AT1G44830,-99.6295330282473
AT3G23150,AT1G64380,AT5G47220,-99.7490345726602
AT3G23150,AT4G11140,AT5G64750,-99.7763036007776
AT3G23150,AT4G17500,AT5G64750,-99.7763036007776
AT3G23150,AT4G05100,AT5G64750,-99.7763036007776
AT3G23150,AT3G61630,AT5G64750,-99.9304542806048
AT3G23150,AT4G11140,AT1G44830,-100.063985673228
AT3G23150,AT1G44830,AT4G05100,-100.063985673228
AT3G23150,AT4G17500,AT1G44830,-100.063985673228
AT3G23150,AT1G74840,AT5G64750,-100.077057754797
AT3G23150,AT4G11140,AT5G47220,-100.186374889298
AT3G23150,AT3G61630,AT1G44830,-100.26465636869
AT3G23150,AT1G74840,AT1G44830,-100.455711605453
AT3G23150,AT4G17500,AT5G47220,-100.491756538849
AT3G23150,AT3G15210,AT5G47220,-100.951288868228
AT3G23150,AT1G68840,AT4G05100,-104.643670952887
AT3G23150,AT1G28370,AT4G05100,-105.130874163254
AT3G23150,AT1G28370,AT1G74840,-105.236809432861
AT3G23150,AT1G68840,AT1G74840,-105.552662382279
AT3G23150,AT1G28370,AT3G61630,-105.762902528757
AT3G23150,AT1G68840,AT3G61630,-105.932152003983
AT3G23150,AT1G28370,AT4G11140,-106.584761815505
AT3G23150,AT1G68840,AT4G11140,-106.768400028183
AT3G23150,AT1G28370,AT4G17500,-106.890143465056
AT3G23150,AT1G68840,AT4G17500,-107.220385151926
AT3G23150,AT1G25560,AT1G74840,-109.397149787214
AT3G23150,AT4G16750,AT3G61630,-109.666401916183
AT3G23150,AT3G23240,AT4G05100,-109.994738884816
AT3G23150,AT1G74840,AT3G23240,-110.446971911712
AT3G23150,AT3G23240,AT3G61630,-111.060076384598
AT3G23150,AT3G23240,AT4G11140,-112.119467960112
AT3G23150,AT3G23240,AT4G17500,-112.571453083855
AT3G23150,AT1G28370,AT5G47230,-115.755823783725
AT3G23150,AT5G13910,AT1G44830,-116.709551106952
AT3G23150,AT3G15210,AT4G05100,-118.285785769402
AT3G23150,AT3G23240,AT5G47230,-118.701981271638
AT3G23150,AT1G74840,AT4G05100,-118.957284870867
AT3G23150,AT1G64380,AT4G05100,-119.464440765743
AT3G23150,AT3G15210,AT1G74840,-119.491043014937
AT3G23150,AT3G61630,AT4G05100,-119.793532895067
AT3G23150,AT1G64380,AT1G74840,-119.827515251558
AT3G23150,AT3G15210,AT3G61630,-120.25829816765
AT3G23150,AT4G11140,AT4G05100,-120.588462769936
AT3G23150,AT4G17500,AT4G05100,-120.588462769936
AT3G23150,AT1G64380,AT3G61630,-120.629861724083
AT3G23150,AT1G64380,AT4G11140,-121.392001776129
AT3G23150,AT1G64380,AT4G17500,-121.392001776129
AT3G23150,AT3G15210,AT4G11140,-121.788883140546
AT3G23150,AT1G74840,AT4G11140,-121.872595577108
AT3G23150,AT1G74840,AT4G17500,-121.872595577108
AT3G23150,AT1G74840,AT3G61630,-122.416211023697
AT3G23150,AT3G15210,AT4G17500,-122.551023192592
AT3G23150,AT3G61630,AT4G11140,-122.708843601308
AT3G23150,AT3G61630,AT4G17500,-122.708843601308
AT3G23150,AT5G13910,AT4G05100,-123.003721028191
AT3G23150,AT4G11140,AT4G17500,-124.372811323201
AT3G23150,AT5G13910,AT4G11140,-124.875523205091
AT3G23150,AT5G13910,AT4G17500,-125.250216654532
AT3G23150,AT5G13910,AT3G61630,-125.499677514163
AT3G23150,AT5G13910,AT1G74840,-126.40639879502
AT3G23150,AT3G23240,AT5G47220,-129.144523015529
AT3G23150,AT5G47220,AT5G47230,-129.596217466933
AT3G23150,AT1G28370,AT5G47220,-129.940185759614
AT3G23150,AT1G68840,AT1G64380,-132.099689120104
AT3G23150,AT1G28370,AT1G64380,-134.437325201382
AT3G23150,AT1G25560,AT4G05100,-135.53028547661
AT3G23150,AT4G16750,AT4G11140,-135.582624604023
AT3G23150,AT4G16750,AT4G17500,-135.582624604023
AT3G23150,AT4G16750,AT4G05100,-135.582624604023
AT3G23150,AT4G16750,AT1G74840,-135.896282162877
AT3G23150,AT1G25560,AT3G61630,-136.006519655614
AT3G23150,AT1G25560,AT4G11140,-138.229062040925
AT3G23150,AT3G15210,AT1G28370,-139.069764415474
AT3G23150,AT1G64380,AT3G23240,-139.897923373835
AT3G23150,AT3G15210,AT3G23240,-145.181371118082
AT3G23150,AT3G15210,AT1G64380,-145.293321443435
AT3G23150,AT1G25560,AT5G47230,-146.660694936528
AT3G23150,AT5G13910,AT5G47230,-149.235796665451
AT3G23150,AT5G13910,AT5G47220,-149.666579581535
AT3G23150,AT5G13910,AT3G23240,-150.662913021088
AT3G23150,AT5G13910,AT1G64380,-150.909773099019
AT3G23150,AT3G15210,AT5G13910,-153.2085250975
AT3G23150,AT1G68840,AT5G13910,-154.688264711807
AT3G23150,AT1G68840,AT5G47230,-155.571280654798
AT3G23150,AT1G25560,AT5G47220,-158.301636613409
AT3G23150,AT4G16750,AT5G47230,-159.922226397637
AT3G23150,AT4G16750,AT1G28370,-161.053703699924
AT3G23150,AT1G68840,AT3G23240,-161.875069037551
AT3G23150,AT3G15210,AT1G68840,-162.054793350907
AT3G23150,AT4G16750,AT1G64380,-164.332060635911
AT3G23150,AT4G16750,AT3G23240,-164.374620250322
AT3G23150,AT1G25560,AT4G17500,-165.398047697259
AT3G23150,AT3G15210,AT4G16750,-166.411502177586
AT3G23150,AT1G25560,AT1G64380,-166.422552013769
AT3G23150,AT1G68840,AT5G47220,-174.687644492707
AT3G23150,AT5G13910,AT1G28370,-180.653277563817
AT3G23150,AT1G25560,AT5G13910,-182.039333801352
AT3G23150,AT1G68840,AT1G28370,-187.284041717288
AT3G23150,AT4G16750,AT5G47220,-189.943843483869
AT3G23150,AT3G15210,AT1G25560,-198.707533479844
AT3G23150,AT1G25560,AT4G16750,-199.505685441001
AT3G23150,AT1G28370,AT3G23240,-202.952030479495
AT3G23150,AT1G25560,AT1G68840,-218.560159391915
AT3G23150,AT4G16750,AT5G13910,-220.892116563214
AT3G23150,AT1G68840,AT4G16750,-224.613000158
AT3G23150,AT1G25560,AT1G28370,-226.347895449233
AT3G23150,AT1G25560,AT3G23240,-234.218542280521
