Target,Source1,Source2,Source3,BDeu
AT4G24670,AT1G64380,AT5G47220,AT5G17490,-190.949256157153
AT4G24670,AT1G68840,AT3G23240,AT5G47230,-191.200570585435
AT4G24670,AT4G11140,AT5G47220,AT5G17490,-191.462934849901
AT4G24670,AT4G11140,AT5G47220,AT3G16770,-191.462934849901
AT4G24670,AT4G17500,AT5G47220,AT5G17490,-191.90476760218
AT4G24670,AT4G17500,AT5G47220,AT3G16770,-191.90476760218
AT4G24670,AT4G16750,AT1G74840,AT5G47220,-192.143659510462
AT4G24670,AT1G25560,AT1G68840,AT3G16770,-192.52802444653
AT4G24670,AT1G25560,AT1G68840,AT5G17490,-192.52802444653
AT4G24670,AT3G15210,AT5G47220,AT5G17490,-192.885596855191
AT4G24670,AT3G15210,AT5G47220,AT3G16770,-192.885596855192
AT4G24670,AT3G15210,AT4G16750,AT5G47220,-193.030962705463
AT4G24670,AT4G16750,AT1G64380,AT5G47220,-193.030962705463
AT4G24670,AT4G16750,AT3G61630,AT5G47220,-193.030962705463
AT4G24670,AT4G16750,AT4G11140,AT5G47220,-193.030962705463
AT4G24670,AT4G16750,AT4G17500,AT5G47220,-193.030962705463
AT4G24670,AT4G16750,AT5G47220,AT4G05100,-193.030962705463
AT4G24670,AT1G25560,AT5G47220,AT4G05100,-193.396422478957
AT4G24670,AT1G74840,AT5G47220,AT4G05100,-193.396422478957
AT4G24670,AT4G16750,AT1G28370,AT5G47220,-193.724109886023
AT4G24670,AT4G16750,AT3G23240,AT5G47220,-193.724109886023
AT4G24670,AT3G61630,AT5G47220,AT4G05100,-194.283725673958
AT4G24670,AT1G68840,AT4G16750,AT1G74840,-194.3589025933
AT4G24670,AT3G23240,AT5G47220,AT5G17490,-194.51133476437
AT4G24670,AT3G23240,AT5G47220,AT3G16770,-194.51133476437
AT4G24670,AT3G15210,AT5G47220,AT4G05100,-195.094655890174
AT4G24670,AT1G68840,AT5G47220,AT4G05100,-195.094655890174
AT4G24670,AT1G28370,AT5G47220,AT4G05100,-195.094655890174
AT4G24670,AT1G64380,AT5G47220,AT4G05100,-195.094655890174
AT4G24670,AT3G23240,AT5G47220,AT4G05100,-195.094655890174
AT4G24670,AT4G11140,AT5G47220,AT4G05100,-195.094655890174
AT4G24670,AT4G17500,AT5G47220,AT4G05100,-195.094655890174
AT4G24670,AT1G68840,AT4G16750,AT3G61630,-195.246205788301
AT4G24670,AT1G25560,AT1G64380,AT5G47220,-195.475864020636
AT4G24670,AT1G64380,AT1G74840,AT5G47220,-195.475864020636
AT4G24670,AT1G28370,AT5G47220,AT3G16770,-195.89762912549
AT4G24670,AT1G28370,AT5G47220,AT5G17490,-195.89762912549
AT4G24670,AT3G15210,AT1G74840,AT5G47220,-196.363167215637
AT4G24670,AT1G25560,AT1G74840,AT5G47220,-196.363167215637
AT4G24670,AT1G25560,AT3G61630,AT5G47220,-196.363167215637
AT4G24670,AT1G68840,AT1G74840,AT5G47220,-196.363167215637
AT4G24670,AT1G74840,AT3G23240,AT5G47220,-196.363167215637
AT4G24670,AT1G74840,AT3G61630,AT5G47220,-196.363167215637
AT4G24670,AT1G28370,AT1G74840,AT5G47220,-196.363167215637
AT4G24670,AT1G64380,AT3G61630,AT5G47220,-196.363167215637
AT4G24670,AT1G74840,AT4G11140,AT5G47220,-196.363167215637
AT4G24670,AT1G74840,AT4G17500,AT5G47220,-196.363167215637
AT4G24670,AT1G68840,AT3G23240,AT3G16770,-196.75507935734
AT4G24670,AT1G68840,AT3G23240,AT5G17490,-196.75507935734
AT4G24670,AT1G25560,AT1G68840,AT4G05100,-196.768632323745
AT4G24670,AT1G64380,AT4G11140,AT5G47220,-197.174097431853
AT4G24670,AT1G64380,AT4G17500,AT5G47220,-197.174097431853
AT4G24670,AT3G15210,AT1G25560,AT5G47220,-197.174097431853
AT4G24670,AT1G25560,AT3G23240,AT5G47220,-197.174097431853
AT4G24670,AT1G25560,AT4G11140,AT5G47220,-197.174097431853
AT4G24670,AT1G25560,AT4G17500,AT5G47220,-197.174097431853
AT4G24670,AT3G15210,AT3G61630,AT5G47220,-197.250470410637
AT4G24670,AT1G68840,AT3G61630,AT5G47220,-197.250470410637
AT4G24670,AT1G28370,AT3G61630,AT5G47220,-197.250470410637
AT4G24670,AT3G23240,AT3G61630,AT5G47220,-197.250470410637
AT4G24670,AT3G61630,AT4G11140,AT5G47220,-197.250470410637
AT4G24670,AT3G61630,AT4G17500,AT5G47220,-197.250470410637
AT4G24670,AT1G68840,AT1G28370,AT4G05100,-197.338400483144
AT4G24670,AT1G68840,AT5G47220,AT3G16770,-197.466702814068
AT4G24670,AT1G68840,AT5G47220,AT5G17490,-197.466702814068
AT4G24670,AT1G25560,AT1G28370,AT5G47220,-197.867244612412
AT4G24670,AT3G15210,AT1G64380,AT5G47220,-197.921311833683
AT4G24670,AT1G68840,AT1G64380,AT5G47220,-197.921311833683
AT4G24670,AT1G28370,AT1G64380,AT5G47220,-197.921311833683
AT4G24670,AT1G64380,AT3G23240,AT5G47220,-197.921311833683
AT4G24670,AT1G68840,AT1G28370,AT3G16770,-198.14137371846
AT4G24670,AT1G68840,AT1G28370,AT5G17490,-198.14137371846
AT4G24670,AT1G68840,AT3G23240,AT4G05100,-198.466865734961
AT4G24670,AT1G68840,AT1G28370,AT1G74840,-198.606911808607
AT4G24670,AT3G15210,AT4G11140,AT5G47220,-198.87233084307
AT4G24670,AT1G68840,AT4G11140,AT5G47220,-198.87233084307
AT4G24670,AT3G23240,AT4G11140,AT5G47220,-198.87233084307
AT4G24670,AT4G11140,AT4G17500,AT5G47220,-198.87233084307
AT4G24670,AT1G28370,AT4G11140,AT5G47220,-198.87233084307
AT4G24670,AT5G47220,AT3G16770,AT5G17490,-199.317385707788
AT4G24670,AT1G68840,AT1G28370,AT3G61630,-199.494215003607
AT4G24670,AT3G15210,AT4G17500,AT5G47220,-199.6195452449
AT4G24670,AT1G68840,AT4G17500,AT5G47220,-199.6195452449
AT4G24670,AT1G28370,AT4G17500,AT5G47220,-199.6195452449
AT4G24670,AT3G23240,AT4G17500,AT5G47220,-199.6195452449
AT4G24670,AT1G68840,AT1G28370,AT1G64380,-200.165056426653
AT4G24670,AT1G25560,AT1G68840,AT1G74840,-200.252067803642
AT4G24670,AT1G25560,AT1G68840,AT3G61630,-200.252067803642
AT4G24670,AT1G68840,AT1G74840,AT3G23240,-200.252067803642
AT4G24670,AT3G15210,AT1G68840,AT5G47220,-201.059906827289
AT4G24670,AT3G15210,AT3G23240,AT5G47220,-201.059906827289
AT4G24670,AT3G15210,AT1G28370,AT5G47220,-201.059906827289
AT4G24670,AT1G68840,AT1G28370,AT4G11140,-201.116075436039
AT4G24670,AT1G68840,AT3G23240,AT3G61630,-201.139370998643
AT4G24670,AT1G25560,AT1G68840,AT4G11140,-201.217148699686
AT4G24670,AT1G25560,AT1G68840,AT4G17500,-201.217148699686
AT4G24670,AT1G68840,AT1G64380,AT3G23240,-201.647693492191
AT4G24670,AT1G68840,AT1G28370,AT4G17500,-201.863289837869
AT4G24670,AT1G68840,AT3G23240,AT4G11140,-202.915382110902
AT4G24670,AT1G28370,AT3G23240,AT5G47220,-203.576361834812
AT4G24670,AT1G68840,AT3G23240,AT4G17500,-203.809199986924
AT4G24670,AT1G68840,AT3G23240,AT5G47220,-204.269509015371
AT4G24670,AT1G68840,AT1G28370,AT5G47220,-206.451466120576
AT4G24670,AT4G16750,AT5G13910,AT5G64750,-207.363856118538
AT4G24670,AT4G16750,AT5G13910,AT1G44830,-207.95164278344
AT4G24670,AT4G16750,AT1G44830,AT5G64750,-208.239324855893
AT4G24670,AT4G16750,AT5G17490,AT5G64750,-208.567828922862
AT4G24670,AT4G16750,AT3G16770,AT5G64750,-208.567828922862
AT4G24670,AT4G16750,AT1G44830,AT3G16770,-209.155615587764
AT4G24670,AT4G16750,AT1G44830,AT5G17490,-209.155615587764
AT4G24670,AT4G16750,AT5G47230,AT5G64750,-209.848762768324
AT4G24670,AT1G25560,AT4G16750,AT5G64750,-209.938374927013
AT4G24670,AT4G16750,AT1G74840,AT5G64750,-209.938374927013
AT4G24670,AT1G68840,AT1G64380,AT5G64750,-209.98489494265
AT4G24670,AT4G16750,AT1G28370,AT5G64750,-210.071906319638
AT4G24670,AT4G16750,AT3G23240,AT5G64750,-210.071906319638
AT4G24670,AT4G16750,AT4G11140,AT5G64750,-210.071906319638
AT4G24670,AT4G16750,AT4G17500,AT5G64750,-210.071906319638
AT4G24670,AT3G15210,AT4G16750,AT5G64750,-210.071906319638
AT4G24670,AT4G16750,AT1G64380,AT5G64750,-210.071906319638
AT4G24670,AT4G16750,AT3G61630,AT5G64750,-210.071906319638
AT4G24670,AT4G16750,AT4G05100,AT5G64750,-210.071906319638
AT4G24670,AT1G25560,AT4G16750,AT1G44830,-210.185235004945
AT4G24670,AT4G16750,AT1G74840,AT1G44830,-210.185235004945
AT4G24670,AT1G68840,AT1G64380,AT1G44830,-210.185565638112
AT4G24670,AT4G16750,AT1G28370,AT1G44830,-210.436549433225
AT4G24670,AT4G16750,AT3G23240,AT1G44830,-210.436549433225
AT4G24670,AT4G16750,AT4G11140,AT1G44830,-210.436549433225
AT4G24670,AT4G16750,AT4G17500,AT1G44830,-210.436549433225
AT4G24670,AT3G15210,AT4G16750,AT1G44830,-210.436549433225
AT4G24670,AT4G16750,AT1G64380,AT1G44830,-210.436549433225
AT4G24670,AT4G16750,AT3G61630,AT1G44830,-210.436549433225
AT4G24670,AT4G16750,AT5G47230,AT1G44830,-210.436549433225
AT4G24670,AT4G16750,AT1G44830,AT4G05100,-210.436549433225
AT4G24670,AT1G68840,AT5G13910,AT5G64750,-210.591030746219
AT4G24670,AT3G15210,AT1G68840,AT1G44830,-210.724562138845
AT4G24670,AT3G15210,AT1G68840,AT5G64750,-210.755333797512
AT4G24670,AT1G68840,AT5G13910,AT1G44830,-210.901185674523
AT4G24670,AT1G68840,AT1G44830,AT5G64750,-211.388888880869
AT4G24670,AT1G68840,AT4G05100,AT5G64750,-211.557965210911
AT4G24670,AT1G68840,AT5G47230,AT5G64750,-211.687620789507
AT4G24670,AT1G68840,AT1G74840,AT1G44830,-211.841192933013
AT4G24670,AT1G68840,AT1G44830,AT4G05100,-211.845647283362
AT4G24670,AT1G25560,AT5G13910,AT1G44830,-211.874715625052
AT4G24670,AT1G68840,AT5G47230,AT1G44830,-212.044295733446
AT4G24670,AT1G68840,AT3G61630,AT1G44830,-212.092507361294
AT4G24670,AT1G25560,AT5G13910,AT5G64750,-212.097859176366
AT4G24670,AT1G68840,AT1G74840,AT5G64750,-212.182119519983
AT4G24670,AT1G68840,AT3G61630,AT5G64750,-212.315650912608
AT4G24670,AT1G68840,AT4G11140,AT1G44830,-212.433433948264
AT4G24670,AT1G68840,AT4G17500,AT1G44830,-212.538794463922
AT4G24670,AT1G68840,AT4G11140,AT5G64750,-212.656577499578
AT4G24670,AT1G68840,AT4G17500,AT5G64750,-212.85724819504
AT4G24670,AT1G68840,AT5G17490,AT5G64750,-212.880543757644
AT4G24670,AT1G68840,AT3G16770,AT5G64750,-212.880543757644
AT4G24670,AT1G68840,AT1G44830,AT3G16770,-213.103687308958
AT4G24670,AT1G68840,AT1G44830,AT5G17490,-213.103687308958
AT4G24670,AT5G13910,AT1G28370,AT5G64750,-213.310130783506
AT4G24670,AT5G13910,AT1G44830,AT5G64750,-213.31288181688
AT4G24670,AT5G13910,AT5G47220,AT5G47230,-213.357921447339
AT4G24670,AT4G16750,AT5G47230,AT3G16770,-213.404110829808
AT4G24670,AT4G16750,AT5G47230,AT5G17490,-213.404110829808
AT4G24670,AT1G25560,AT1G44830,AT5G64750,-213.464735451629
AT4G24670,AT5G13910,AT5G47230,AT5G64750,-213.597812855957
AT4G24670,AT5G13910,AT1G28370,AT1G44830,-213.62028571181
AT4G24670,AT1G25560,AT1G44830,AT3G16770,-213.752417524079
AT4G24670,AT1G25560,AT1G44830,AT5G17490,-213.752417524079
AT4G24670,AT5G13910,AT5G47230,AT1G44830,-213.907967784261
AT4G24670,AT5G13910,AT4G05100,AT5G64750,-213.969661353267
AT4G24670,AT1G25560,AT3G16770,AT5G64750,-213.975561075393
AT4G24670,AT1G25560,AT5G17490,AT5G64750,-213.975561075393
AT4G24670,AT1G25560,AT5G47220,AT5G47230,-214.090289341054
AT4G24670,AT5G13910,AT5G47230,AT4G05100,-214.15928221254
AT4G24670,AT5G13910,AT3G23240,AT5G64750,-214.244440020882
AT4G24670,AT1G25560,AT5G47230,AT1G44830,-214.341603769335
AT4G24670,AT4G16750,AT1G74840,AT5G47230,-214.433730246989
AT4G24670,AT5G13910,AT1G74840,AT1G44830,-214.476032626683
AT4G24670,AT5G13910,AT1G44830,AT4G05100,-214.480486977032
AT4G24670,AT1G68840,AT5G47230,AT4G05100,-214.484704612975
AT4G24670,AT4G16750,AT5G13910,AT3G16770,-214.523925326127
AT4G24670,AT4G16750,AT5G13910,AT5G17490,-214.523925326127
AT4G24670,AT5G13910,AT1G64380,AT5G64750,-214.54502549817
AT4G24670,AT5G13910,AT3G23240,AT1G44830,-214.554594949186
AT4G24670,AT5G13910,AT1G74840,AT5G47230,-214.560292970298
AT4G24670,AT1G25560,AT5G47230,AT5G64750,-214.564747320649
AT4G24670,AT5G13910,AT1G74840,AT5G64750,-214.593815662339
AT4G24670,AT1G25560,AT1G28370,AT1G44830,-214.678076005956
AT4G24670,AT4G16750,AT4G11140,AT5G47230,-214.685044675269
AT4G24670,AT4G16750,AT4G17500,AT5G47230,-214.685044675269
AT4G24670,AT3G15210,AT4G16750,AT5G47230,-214.685044675269
AT4G24670,AT4G16750,AT3G61630,AT5G47230,-214.685044675269
AT4G24670,AT4G16750,AT5G47230,AT4G05100,-214.685044675269
AT4G24670,AT5G13910,AT3G61630,AT1G44830,-214.727347054964
AT4G24670,AT5G13910,AT3G61630,AT5G64750,-214.727347054964
AT4G24670,AT5G13910,AT3G61630,AT5G47230,-214.811607398579
AT4G24670,AT5G13910,AT1G64380,AT1G44830,-214.863479229288
AT4G24670,AT1G25560,AT1G44830,AT4G05100,-214.956390328404
AT4G24670,AT1G25560,AT4G05100,AT5G64750,-214.987161987071
AT4G24670,AT1G25560,AT3G23240,AT1G44830,-214.98823093426
AT4G24670,AT5G13910,AT4G11140,AT1G44830,-215.068273641934
AT4G24670,AT5G13910,AT4G11140,AT5G64750,-215.068273641934
AT4G24670,AT3G15210,AT5G13910,AT5G64750,-215.148410268368
AT4G24670,AT5G13910,AT4G17500,AT1G44830,-215.173634157592
AT4G24670,AT1G25560,AT1G28370,AT5G64750,-215.219673288388
AT4G24670,AT3G15210,AT5G13910,AT1G44830,-215.235421645358
AT4G24670,AT5G13910,AT4G11140,AT5G47230,-215.257894501207
AT4G24670,AT5G13910,AT4G17500,AT5G64750,-215.268944337396
AT4G24670,AT3G15210,AT1G25560,AT1G44830,-215.275913006711
AT4G24670,AT1G25560,AT4G17500,AT1G44830,-215.275913006711
AT4G24670,AT1G25560,AT1G64380,AT1G44830,-215.292862565025
AT4G24670,AT1G25560,AT1G74840,AT1G44830,-215.42639395765
AT4G24670,AT1G25560,AT3G61630,AT1G44830,-215.42639395765
AT4G24670,AT5G13910,AT4G17500,AT5G47230,-215.458565196669
AT4G24670,AT1G25560,AT3G23240,AT5G64750,-215.529828216692
AT4G24670,AT1G25560,AT4G11140,AT1G44830,-215.544176993306
AT4G24670,AT1G25560,AT1G64380,AT5G64750,-215.611316296144
AT4G24670,AT5G13910,AT3G16770,AT5G64750,-215.710777089675
AT4G24670,AT5G13910,AT5G17490,AT5G64750,-215.710777089675
AT4G24670,AT3G15210,AT1G25560,AT5G64750,-215.817510289144
AT4G24670,AT1G25560,AT4G17500,AT5G64750,-215.817510289144
AT4G24670,AT3G15210,AT5G13910,AT5G47230,-215.841557448925
AT4G24670,AT1G68840,AT1G74840,AT5G47230,-215.848526118242
AT4G24670,AT1G25560,AT1G74840,AT5G64750,-215.862630724424
AT4G24670,AT1G25560,AT3G61630,AT5G64750,-215.862630724425
AT4G24670,AT4G16750,AT5G47220,AT5G47230,-215.870998974092
AT4G24670,AT5G13910,AT1G44830,AT3G16770,-216.020932017979
AT4G24670,AT5G13910,AT1G44830,AT5G17490,-216.020932017979
AT4G24670,AT1G25560,AT4G11140,AT5G64750,-216.085774275739
AT4G24670,AT1G28370,AT5G17490,AT5G64750,-216.087254660909
AT4G24670,AT1G28370,AT3G16770,AT5G64750,-216.087254660909
AT4G24670,AT1G68840,AT3G61630,AT5G47230,-216.099840546523
AT4G24670,AT1G28370,AT1G44830,AT5G64750,-216.171515004529
AT4G24670,AT5G13910,AT5G47230,AT3G16770,-216.305863057056
AT4G24670,AT5G13910,AT5G47230,AT5G17490,-216.305863057056
AT4G24670,AT1G28370,AT1G44830,AT3G16770,-216.412677061343
AT4G24670,AT1G28370,AT1G44830,AT5G17490,-216.412677061343
AT4G24670,AT1G25560,AT1G68840,AT5G47230,-216.739499042132
AT4G24670,AT1G68840,AT4G11140,AT5G47230,-216.808491913619
AT4G24670,AT1G68840,AT5G13910,AT1G74840,-216.921820598924
AT4G24670,AT1G28370,AT4G05100,AT5G64750,-216.937324785462
AT4G24670,AT1G28370,AT1G74840,AT1G44830,-216.958188243097
AT4G24670,AT1G28370,AT1G44830,AT4G05100,-216.962642593446
AT4G24670,AT3G23240,AT3G16770,AT5G64750,-217.134811778776
AT4G24670,AT3G23240,AT5G17490,AT5G64750,-217.134811778776
AT4G24670,AT1G28370,AT3G61630,AT1G44830,-217.209502671377
AT4G24670,AT1G68840,AT4G17500,AT5G47230,-217.250324665897
AT4G24670,AT3G23240,AT1G44830,AT3G16770,-217.35795533009
AT4G24670,AT3G23240,AT1G44830,AT5G17490,-217.35795533009
AT4G24670,AT1G68840,AT5G13910,AT4G05100,-217.368107701553
AT4G24670,AT5G47230,AT5G17490,AT5G64750,-217.46616891473
AT4G24670,AT5G47230,AT3G16770,AT5G64750,-217.46616891473
AT4G24670,AT1G28370,AT1G64380,AT1G44830,-217.499785525529
AT4G24670,AT1G28370,AT4G11140,AT1G44830,-217.550429258348
AT4G24670,AT1G28370,AT1G74840,AT5G64750,-217.561479094534
AT4G24670,AT1G68840,AT5G13910,AT3G61630,-217.614967779484
AT4G24670,AT3G15210,AT1G68840,AT5G47230,-217.633316918154
AT4G24670,AT1G28370,AT4G17500,AT1G44830,-217.655789774006
AT4G24670,AT1G28370,AT1G64380,AT5G64750,-217.666839610192
AT4G24670,AT1G28370,AT3G61630,AT5G64750,-217.695010487159
AT4G24670,AT1G25560,AT4G16750,AT3G16770,-217.747916251659
AT4G24670,AT4G16750,AT1G74840,AT3G16770,-217.747916251659
AT4G24670,AT1G25560,AT4G16750,AT5G17490,-217.747916251659
AT4G24670,AT4G16750,AT1G74840,AT5G17490,-217.747916251659
AT4G24670,AT1G64380,AT5G47230,AT5G64750,-217.800371002817
AT4G24670,AT5G47230,AT4G05100,AT5G64750,-217.918154038473
AT4G24670,AT1G68840,AT4G16750,AT5G47230,-217.925122707787
AT4G24670,AT3G23240,AT1G44830,AT5G64750,-218.003311846816
AT4G24670,AT1G28370,AT4G11140,AT5G64750,-218.035937074129
AT4G24670,AT3G15210,AT1G28370,AT1G44830,-218.038782026261
AT4G24670,AT1G64380,AT5G47230,AT1G44830,-218.118824733935
AT4G24670,AT5G47230,AT1G44830,AT3G16770,-218.15931609529
AT4G24670,AT5G47230,AT1G44830,AT5G17490,-218.15931609529
AT4G24670,AT5G47230,AT1G44830,AT5G64750,-218.180518302943
AT4G24670,AT1G28370,AT4G17500,AT5G64750,-218.236607769591
AT4G24670,AT3G15210,AT4G16750,AT3G16770,-218.366955460065
AT4G24670,AT4G16750,AT1G28370,AT3G16770,-218.366955460065
AT4G24670,AT4G16750,AT1G64380,AT3G16770,-218.366955460065
AT4G24670,AT4G16750,AT3G23240,AT3G16770,-218.366955460065
AT4G24670,AT4G16750,AT3G61630,AT3G16770,-218.366955460065
AT4G24670,AT4G16750,AT4G11140,AT3G16770,-218.366955460065
AT4G24670,AT4G16750,AT4G17500,AT3G16770,-218.366955460065
AT4G24670,AT4G16750,AT3G16770,AT4G05100,-218.366955460065
AT4G24670,AT4G16750,AT1G28370,AT5G17490,-218.366955460065
AT4G24670,AT4G16750,AT3G23240,AT5G17490,-218.366955460065
AT4G24670,AT4G16750,AT4G11140,AT5G17490,-218.366955460065
AT4G24670,AT4G16750,AT4G17500,AT5G17490,-218.366955460065
AT4G24670,AT4G16750,AT3G16770,AT5G17490,-218.366955460065
AT4G24670,AT3G15210,AT4G16750,AT5G17490,-218.366955460065
AT4G24670,AT4G16750,AT1G64380,AT5G17490,-218.366955460065
AT4G24670,AT4G16750,AT3G61630,AT5G17490,-218.366955460065
AT4G24670,AT4G16750,AT4G05100,AT5G17490,-218.366955460065
AT4G24670,AT1G28370,AT5G47230,AT5G64750,-218.399992125366
AT4G24670,AT1G74840,AT5G47230,AT1G44830,-218.424525311889
AT4G24670,AT5G47230,AT1G44830,AT4G05100,-218.428979662239
AT4G24670,AT3G15210,AT1G28370,AT5G64750,-218.437278465053
AT4G24670,AT1G25560,AT5G13910,AT4G05100,-218.44699816774
AT4G24670,AT1G68840,AT5G13910,AT4G11140,-218.46671999022
AT4G24670,AT1G74840,AT5G47230,AT5G64750,-218.542308347546
AT4G24670,AT3G15210,AT3G16770,AT5G64750,-218.560657486214
AT4G24670,AT3G15210,AT5G17490,AT5G64750,-218.560657486214
AT4G24670,AT1G25560,AT5G47230,AT4G05100,-218.590099011379
AT4G24670,AT1G28370,AT3G23240,AT1G44830,-218.598397814197
AT4G24670,AT3G15210,AT1G44830,AT3G16770,-218.647668863204
AT4G24670,AT3G15210,AT1G44830,AT5G17490,-218.647668863204
AT4G24670,AT1G68840,AT5G13910,AT4G17500,-218.667390685682
AT4G24670,AT3G61630,AT5G47230,AT1G44830,-218.67583974017
AT4G24670,AT3G61630,AT5G47230,AT5G64750,-218.67583974017
AT4G24670,AT1G74840,AT1G44830,AT3G16770,-218.68449049567
