Target,Source1,Source2,Source3,BDeu
AT5G55620,AT3G15210,AT4G05100,AT5G64750,-119.58594929719
AT5G55620,AT5G13910,AT4G05100,AT5G64750,-119.58594929719
AT5G55620,AT4G11140,AT4G05100,AT5G64750,-119.58594929719
AT5G55620,AT4G17500,AT4G05100,AT5G64750,-119.58594929719
AT5G55620,AT1G44830,AT4G05100,AT5G64750,-119.58594929719
AT5G55620,AT1G28370,AT4G05100,AT5G64750,-119.58594929719
AT5G55620,AT1G64380,AT4G05100,AT5G64750,-119.58594929719
AT5G55620,AT3G23240,AT4G05100,AT5G64750,-119.58594929719
AT5G55620,AT1G68840,AT4G05100,AT5G64750,-119.58594929719
AT5G55620,AT5G47220,AT4G05100,AT5G64750,-119.58594929719
AT5G55620,AT3G15210,AT5G47230,AT4G05100,-119.809092848504
AT5G55620,AT3G15210,AT1G44830,AT4G05100,-119.809092848504
AT5G55620,AT1G68840,AT1G44830,AT4G05100,-119.809092848504
AT5G55620,AT5G13910,AT1G44830,AT4G05100,-119.809092848504
AT5G55620,AT1G28370,AT5G47230,AT4G05100,-119.809092848504
AT5G55620,AT1G28370,AT1G44830,AT4G05100,-119.809092848504
AT5G55620,AT1G64380,AT1G44830,AT4G05100,-119.809092848504
AT5G55620,AT3G23240,AT5G47230,AT4G05100,-119.809092848504
AT5G55620,AT3G23240,AT1G44830,AT4G05100,-119.809092848504
AT5G55620,AT4G11140,AT5G47230,AT4G05100,-119.809092848504
AT5G55620,AT4G11140,AT1G44830,AT4G05100,-119.809092848504
AT5G55620,AT4G17500,AT5G47230,AT4G05100,-119.809092848504
AT5G55620,AT4G17500,AT1G44830,AT4G05100,-119.809092848504
AT5G55620,AT5G47220,AT5G47230,AT4G05100,-119.809092848504
AT5G55620,AT5G47220,AT1G44830,AT4G05100,-119.809092848504
AT5G55620,AT5G47230,AT1G44830,AT4G05100,-119.809092848504
AT5G55620,AT5G47230,AT3G16770,AT4G05100,-119.809092848504
AT5G55620,AT1G44830,AT3G16770,AT4G05100,-119.809092848504
AT5G55620,AT1G68840,AT5G47230,AT4G05100,-119.809092848504
AT5G55620,AT5G13910,AT5G47230,AT4G05100,-119.809092848504
AT5G55620,AT1G64380,AT5G47230,AT4G05100,-119.809092848504
AT5G55620,AT1G44830,AT4G05100,AT5G17490,-119.809092848504
AT5G55620,AT5G47230,AT4G05100,AT5G17490,-119.809092848504
AT5G55620,AT1G64380,AT1G74840,AT5G17490,-120.009763543966
AT5G55620,AT1G64380,AT1G74840,AT5G47230,-120.009763543966
AT5G55620,AT1G64380,AT1G74840,AT3G16770,-120.009763543966
AT5G55620,AT1G25560,AT1G64380,AT3G16770,-120.009763543967
AT5G55620,AT1G25560,AT1G64380,AT5G17490,-120.009763543967
AT5G55620,AT5G13910,AT1G64380,AT1G74840,-120.19208510076
AT5G55620,AT3G15210,AT1G74840,AT1G44830,-120.433247157576
AT5G55620,AT1G68840,AT1G74840,AT1G44830,-120.433247157576
AT5G55620,AT1G74840,AT3G61630,AT1G44830,-120.433247157576
AT5G55620,AT1G74840,AT4G11140,AT1G44830,-120.433247157576
AT5G55620,AT1G74840,AT4G17500,AT1G44830,-120.433247157576
AT5G55620,AT1G74840,AT5G47230,AT1G44830,-120.433247157576
AT5G55620,AT1G74840,AT1G44830,AT5G17490,-120.433247157576
AT5G55620,AT5G13910,AT1G74840,AT1G44830,-120.433247157576
AT5G55620,AT1G74840,AT5G47220,AT1G44830,-120.433247157576
AT5G55620,AT1G74840,AT1G44830,AT5G64750,-120.433247157576
AT5G55620,AT1G28370,AT1G74840,AT1G44830,-120.433247157576
AT5G55620,AT1G74840,AT3G23240,AT1G44830,-120.433247157576
AT5G55620,AT1G74840,AT1G44830,AT3G16770,-120.433247157576
AT5G55620,AT1G25560,AT1G74840,AT1G44830,-120.433247157576
AT5G55620,AT1G25560,AT3G61630,AT1G44830,-120.433247157576
AT5G55620,AT4G11140,AT3G16770,AT4G05100,-120.513289865251
AT5G55620,AT4G17500,AT3G16770,AT4G05100,-120.513289865251
AT5G55620,AT3G16770,AT4G05100,AT5G17490,-120.513289865251
AT5G55620,AT3G15210,AT3G16770,AT4G05100,-120.513289865251
AT5G55620,AT3G15210,AT4G05100,AT5G17490,-120.513289865251
AT5G55620,AT1G68840,AT3G16770,AT4G05100,-120.513289865251
AT5G55620,AT5G13910,AT3G16770,AT4G05100,-120.513289865251
AT5G55620,AT1G28370,AT3G16770,AT4G05100,-120.513289865251
AT5G55620,AT1G64380,AT3G16770,AT4G05100,-120.513289865251
AT5G55620,AT1G64380,AT4G05100,AT5G17490,-120.513289865251
AT5G55620,AT3G23240,AT3G16770,AT4G05100,-120.513289865251
AT5G55620,AT4G11140,AT4G05100,AT5G17490,-120.513289865251
AT5G55620,AT4G17500,AT4G05100,AT5G17490,-120.513289865251
AT5G55620,AT5G47220,AT3G16770,AT4G05100,-120.513289865251
AT5G55620,AT1G68840,AT4G05100,AT5G17490,-120.513289865251
AT5G55620,AT5G13910,AT4G05100,AT5G17490,-120.513289865251
AT5G55620,AT1G28370,AT4G05100,AT5G17490,-120.513289865251
AT5G55620,AT3G23240,AT4G05100,AT5G17490,-120.513289865251
AT5G55620,AT5G47220,AT4G05100,AT5G17490,-120.513289865251
AT5G55620,AT5G13910,AT4G11140,AT4G05100,-120.656390708891
AT5G55620,AT5G13910,AT4G17500,AT4G05100,-120.656390708891
AT5G55620,AT3G15210,AT5G13910,AT4G05100,-120.656390708891
AT5G55620,AT1G68840,AT5G13910,AT4G05100,-120.656390708891
AT5G55620,AT5G13910,AT1G28370,AT4G05100,-120.656390708891
AT5G55620,AT5G13910,AT1G64380,AT4G05100,-120.656390708891
AT5G55620,AT5G13910,AT3G23240,AT4G05100,-120.656390708891
AT5G55620,AT5G13910,AT5G47220,AT4G05100,-120.656390708891
AT5G55620,AT1G25560,AT1G64380,AT5G47220,-120.789922101516
AT5G55620,AT1G28370,AT1G64380,AT1G74840,-120.789922101516
AT5G55620,AT1G64380,AT1G74840,AT5G47220,-120.789922101516
AT5G55620,AT1G74840,AT3G16770,AT5G64750,-120.838712265684
AT5G55620,AT3G15210,AT1G74840,AT5G64750,-120.838712265684
AT5G55620,AT1G25560,AT5G13910,AT1G74840,-120.838712265684
AT5G55620,AT1G25560,AT5G13910,AT3G61630,-120.838712265684
AT5G55620,AT5G13910,AT1G28370,AT1G74840,-120.838712265684
AT5G55620,AT5G13910,AT1G74840,AT3G23240,-120.838712265684
AT5G55620,AT5G13910,AT1G74840,AT5G47230,-120.838712265684
AT5G55620,AT5G13910,AT1G74840,AT5G17490,-120.838712265684
AT5G55620,AT1G74840,AT3G61630,AT5G64750,-120.838712265684
AT5G55620,AT1G74840,AT4G11140,AT5G64750,-120.838712265684
AT5G55620,AT1G74840,AT4G17500,AT5G64750,-120.838712265684
AT5G55620,AT1G74840,AT5G47230,AT5G64750,-120.838712265684
AT5G55620,AT1G25560,AT1G74840,AT5G64750,-120.838712265684
AT5G55620,AT1G25560,AT3G61630,AT5G64750,-120.838712265684
AT5G55620,AT1G68840,AT5G13910,AT1G74840,-120.838712265684
AT5G55620,AT1G28370,AT1G74840,AT5G64750,-120.838712265684
AT5G55620,AT1G74840,AT3G23240,AT5G64750,-120.838712265684
AT5G55620,AT1G74840,AT5G17490,AT5G64750,-120.838712265684
AT5G55620,AT1G68840,AT1G74840,AT5G64750,-120.838712265684
AT5G55620,AT5G13910,AT1G74840,AT5G47220,-120.838712265684
AT5G55620,AT5G13910,AT1G74840,AT5G64750,-120.838712265684
AT5G55620,AT1G74840,AT5G47220,AT5G64750,-120.838712265684
AT5G55620,AT5G13910,AT1G74840,AT3G16770,-120.838712265684
AT5G55620,AT3G15210,AT5G47220,AT4G05100,-121.032868280126
AT5G55620,AT1G68840,AT3G23240,AT4G05100,-121.032868280126
AT5G55620,AT1G28370,AT5G47220,AT4G05100,-121.032868280126
AT5G55620,AT1G64380,AT5G47220,AT4G05100,-121.032868280126
AT5G55620,AT3G23240,AT5G47220,AT4G05100,-121.032868280126
AT5G55620,AT4G11140,AT5G47220,AT4G05100,-121.032868280126
AT5G55620,AT4G17500,AT5G47220,AT4G05100,-121.032868280126
AT5G55620,AT1G68840,AT1G28370,AT4G05100,-121.032868280126
AT5G55620,AT1G68840,AT5G47220,AT4G05100,-121.032868280126
AT5G55620,AT3G15210,AT1G68840,AT4G05100,-121.144093915236
AT5G55620,AT1G68840,AT1G64380,AT4G05100,-121.144093915236
AT5G55620,AT1G64380,AT1G74840,AT3G23240,-121.144093915236
AT5G55620,AT1G68840,AT1G64380,AT1G74840,-121.144093915236
AT5G55620,AT1G68840,AT4G11140,AT4G05100,-121.249454430894
AT5G55620,AT1G68840,AT4G17500,AT4G05100,-121.249454430894
AT5G55620,AT1G25560,AT1G64380,AT1G74840,-121.444848069255
AT5G55620,AT1G25560,AT5G47220,AT1G44830,-121.531859446244
AT5G55620,AT1G25560,AT5G47230,AT1G44830,-121.531859446244
AT5G55620,AT3G15210,AT1G25560,AT1G44830,-121.531859446244
AT5G55620,AT1G25560,AT1G68840,AT1G44830,-121.531859446244
AT5G55620,AT1G25560,AT5G13910,AT1G44830,-121.531859446244
AT5G55620,AT1G25560,AT3G23240,AT1G44830,-121.531859446244
AT5G55620,AT1G25560,AT4G11140,AT1G44830,-121.531859446244
AT5G55620,AT1G25560,AT4G17500,AT1G44830,-121.531859446244
AT5G55620,AT1G25560,AT1G44830,AT3G16770,-121.531859446244
AT5G55620,AT1G25560,AT1G28370,AT1G44830,-121.531859446244
AT5G55620,AT1G25560,AT1G44830,AT5G17490,-121.531859446244
AT5G55620,AT1G25560,AT1G44830,AT5G64750,-121.531859446244
AT5G55620,AT3G15210,AT1G28370,AT4G05100,-121.535819847461
AT5G55620,AT1G28370,AT3G23240,AT4G05100,-121.535819847461
AT5G55620,AT1G28370,AT4G11140,AT4G05100,-121.535819847461
AT5G55620,AT1G28370,AT4G17500,AT4G05100,-121.535819847461
AT5G55620,AT1G28370,AT1G64380,AT4G05100,-121.535819847461
AT5G55620,AT3G15210,AT3G23240,AT4G05100,-121.70621283339
AT5G55620,AT1G64380,AT3G23240,AT4G05100,-121.70621283339
AT5G55620,AT3G23240,AT4G11140,AT4G05100,-121.70621283339
AT5G55620,AT3G23240,AT4G17500,AT4G05100,-121.70621283339
AT5G55620,AT3G15210,AT1G74840,AT5G17490,-121.801523013193
AT5G55620,AT1G74840,AT3G61630,AT5G17490,-121.801523013193
AT5G55620,AT1G74840,AT4G11140,AT5G17490,-121.801523013193
AT5G55620,AT1G74840,AT4G17500,AT5G17490,-121.801523013193
AT5G55620,AT1G74840,AT3G16770,AT5G17490,-121.801523013193
AT5G55620,AT1G28370,AT1G74840,AT5G47230,-121.801523013193
AT5G55620,AT3G15210,AT5G13910,AT1G74840,-121.801523013193
AT5G55620,AT1G25560,AT1G74840,AT5G47230,-121.801523013193
AT5G55620,AT1G25560,AT3G61630,AT5G47230,-121.801523013193
AT5G55620,AT3G15210,AT1G74840,AT5G47230,-121.801523013193
AT5G55620,AT1G25560,AT1G74840,AT5G17490,-121.801523013193
AT5G55620,AT1G25560,AT3G61630,AT5G17490,-121.801523013193
AT5G55620,AT1G68840,AT1G74840,AT5G17490,-121.801523013193
AT5G55620,AT1G28370,AT1G74840,AT5G17490,-121.801523013193
AT5G55620,AT1G74840,AT3G23240,AT5G47230,-121.801523013193
AT5G55620,AT1G74840,AT3G23240,AT5G17490,-121.801523013193
AT5G55620,AT1G74840,AT3G61630,AT5G47230,-121.801523013193
AT5G55620,AT1G74840,AT4G11140,AT5G47230,-121.801523013193
AT5G55620,AT1G74840,AT4G17500,AT5G47230,-121.801523013193
AT5G55620,AT1G74840,AT5G47220,AT5G47230,-121.801523013193
AT5G55620,AT1G74840,AT5G47220,AT5G17490,-121.801523013193
AT5G55620,AT1G74840,AT5G47230,AT5G17490,-121.801523013193
AT5G55620,AT3G15210,AT1G74840,AT3G16770,-121.801523013193
AT5G55620,AT1G25560,AT1G74840,AT3G16770,-121.801523013193
AT5G55620,AT1G25560,AT3G61630,AT3G16770,-121.801523013193
AT5G55620,AT1G68840,AT1G74840,AT5G47230,-121.801523013193
AT5G55620,AT1G68840,AT1G74840,AT3G16770,-121.801523013193
AT5G55620,AT1G28370,AT1G74840,AT3G16770,-121.801523013193
AT5G55620,AT1G74840,AT3G23240,AT3G16770,-121.801523013193
AT5G55620,AT1G74840,AT3G61630,AT3G16770,-121.801523013193
AT5G55620,AT1G74840,AT4G11140,AT3G16770,-121.801523013193
AT5G55620,AT1G74840,AT4G17500,AT3G16770,-121.801523013193
AT5G55620,AT1G74840,AT5G47220,AT3G16770,-121.801523013193
AT5G55620,AT1G74840,AT5G47230,AT3G16770,-121.801523013193
AT5G55620,AT3G15210,AT1G64380,AT1G74840,-121.863216582199
AT5G55620,AT3G15210,AT1G64380,AT4G05100,-121.937324554353
AT5G55620,AT1G64380,AT1G74840,AT3G61630,-121.937324554353
AT5G55620,AT1G64380,AT1G74840,AT4G11140,-121.937324554353
AT5G55620,AT1G64380,AT1G74840,AT4G17500,-121.937324554353
AT5G55620,AT3G15210,AT4G11140,AT4G05100,-122.008783518335
AT5G55620,AT3G15210,AT4G17500,AT4G05100,-122.008783518335
AT5G55620,AT1G25560,AT5G13910,AT5G47220,-122.042685070009
AT5G55620,AT1G25560,AT5G47220,AT5G64750,-122.042685070009
AT5G55620,AT1G25560,AT4G11140,AT5G64750,-122.042685070009
AT5G55620,AT1G25560,AT4G17500,AT5G64750,-122.042685070009
AT5G55620,AT1G25560,AT3G16770,AT5G64750,-122.042685070009
AT5G55620,AT1G25560,AT1G68840,AT5G64750,-122.042685070009
AT5G55620,AT1G25560,AT5G13910,AT4G11140,-122.042685070009
AT5G55620,AT3G15210,AT1G25560,AT5G64750,-122.042685070009
AT5G55620,AT1G25560,AT5G13910,AT3G16770,-122.042685070009
AT5G55620,AT1G25560,AT1G28370,AT5G64750,-122.042685070009
AT5G55620,AT1G25560,AT3G23240,AT5G64750,-122.042685070009
AT5G55620,AT1G25560,AT5G47230,AT5G64750,-122.042685070009
AT5G55620,AT1G25560,AT5G13910,AT5G17490,-122.042685070009
AT5G55620,AT1G25560,AT5G13910,AT5G64750,-122.042685070009
AT5G55620,AT1G25560,AT5G17490,AT5G64750,-122.042685070009
AT5G55620,AT1G64380,AT4G11140,AT4G05100,-122.077776389822
AT5G55620,AT1G64380,AT4G17500,AT4G05100,-122.077776389822
AT5G55620,AT4G11140,AT4G17500,AT4G05100,-122.144467764321
AT5G55620,AT5G13910,AT1G74840,AT4G11140,-122.305049334477
AT5G55620,AT5G13910,AT1G74840,AT4G17500,-122.305049334477
AT5G55620,AT5G13910,AT1G74840,AT3G61630,-122.528192885791
AT5G55620,AT3G15210,AT1G28370,AT1G74840,-122.92998826501
AT5G55620,AT1G25560,AT1G28370,AT1G74840,-122.92998826501
AT5G55620,AT1G25560,AT1G74840,AT5G47220,-122.92998826501
AT5G55620,AT1G25560,AT3G61630,AT5G47220,-122.92998826501
AT5G55620,AT1G68840,AT1G28370,AT1G74840,-122.92998826501
AT5G55620,AT1G74840,AT3G23240,AT5G47220,-122.92998826501
AT5G55620,AT1G74840,AT4G11140,AT5G47220,-122.92998826501
AT5G55620,AT1G74840,AT4G17500,AT5G47220,-122.92998826501
AT5G55620,AT3G15210,AT1G74840,AT5G47220,-122.92998826501
AT5G55620,AT1G68840,AT1G74840,AT5G47220,-122.92998826501
AT5G55620,AT1G28370,AT1G74840,AT3G23240,-122.92998826501
AT5G55620,AT1G28370,AT1G74840,AT3G61630,-122.92998826501
AT5G55620,AT1G28370,AT1G74840,AT5G47220,-122.92998826501
AT5G55620,AT1G74840,AT3G61630,AT5G47220,-122.92998826501
AT5G55620,AT1G28370,AT1G74840,AT4G11140,-122.92998826501
AT5G55620,AT1G28370,AT1G74840,AT4G17500,-122.92998826501
AT5G55620,AT3G15210,AT1G25560,AT5G47230,-123.267860081985
AT5G55620,AT1G25560,AT5G47220,AT5G17490,-123.267860081985
AT5G55620,AT1G25560,AT3G16770,AT5G17490,-123.267860081985
AT5G55620,AT1G25560,AT1G68840,AT5G17490,-123.267860081985
AT5G55620,AT1G25560,AT3G23240,AT5G17490,-123.267860081985
AT5G55620,AT1G25560,AT4G11140,AT5G17490,-123.267860081985
AT5G55620,AT1G25560,AT4G17500,AT5G17490,-123.267860081985
AT5G55620,AT3G15210,AT1G25560,AT3G16770,-123.267860081985
AT5G55620,AT1G25560,AT1G68840,AT3G16770,-123.267860081985
AT5G55620,AT1G25560,AT3G23240,AT3G16770,-123.267860081985
AT5G55620,AT1G25560,AT4G11140,AT5G47230,-123.267860081985
AT5G55620,AT1G25560,AT4G11140,AT3G16770,-123.267860081985
AT5G55620,AT1G25560,AT4G17500,AT5G47230,-123.267860081985
AT5G55620,AT1G25560,AT4G17500,AT3G16770,-123.267860081985
AT5G55620,AT1G25560,AT5G47220,AT3G16770,-123.267860081985
AT5G55620,AT1G25560,AT5G47230,AT5G17490,-123.267860081985
AT5G55620,AT3G15210,AT1G25560,AT5G17490,-123.267860081986
AT5G55620,AT1G25560,AT1G28370,AT3G16770,-123.267860081986
AT5G55620,AT1G25560,AT1G28370,AT5G17490,-123.267860081986
AT5G55620,AT1G25560,AT5G47230,AT3G16770,-123.267860081986
AT5G55620,AT1G68840,AT1G74840,AT3G23240,-123.446679008229
AT5G55620,AT1G25560,AT1G68840,AT1G74840,-123.446679008229
AT5G55620,AT1G74840,AT3G23240,AT3G61630,-123.446679008229
AT5G55620,AT1G25560,AT1G68840,AT3G61630,-123.446679008229
AT5G55620,AT1G68840,AT1G74840,AT3G61630,-123.446679008229
AT5G55620,AT3G15210,AT1G68840,AT1G74840,-123.446679008229
AT5G55620,AT3G15210,AT1G74840,AT3G23240,-123.446679008229
AT5G55620,AT1G25560,AT1G74840,AT3G23240,-123.446679008229
AT5G55620,AT1G74840,AT3G23240,AT4G11140,-123.446679008229
AT5G55620,AT1G74840,AT3G23240,AT4G17500,-123.446679008229
AT5G55620,AT1G68840,AT1G74840,AT4G11140,-123.446679008229
AT5G55620,AT1G68840,AT1G74840,AT4G17500,-123.446679008229
AT5G55620,AT3G15210,AT1G25560,AT1G74840,-123.887195104623
AT5G55620,AT1G25560,AT1G74840,AT3G61630,-123.887195104623
AT5G55620,AT1G25560,AT1G74840,AT4G11140,-123.887195104623
AT5G55620,AT1G25560,AT1G74840,AT4G17500,-123.887195104623
AT5G55620,AT3G15210,AT1G74840,AT3G61630,-124.502273911813
AT5G55620,AT3G15210,AT1G74840,AT4G11140,-124.502273911813
AT5G55620,AT3G15210,AT1G74840,AT4G17500,-124.502273911813
AT5G55620,AT1G74840,AT3G61630,AT4G11140,-124.716833719436
AT5G55620,AT1G74840,AT3G61630,AT4G17500,-124.716833719436
AT5G55620,AT1G74840,AT4G11140,AT4G17500,-124.716833719436
AT5G55620,AT3G15210,AT1G25560,AT5G47220,-124.721747734237
AT5G55620,AT1G25560,AT3G23240,AT5G47220,-124.721747734237
AT5G55620,AT1G25560,AT4G11140,AT5G47220,-124.721747734237
AT5G55620,AT1G25560,AT4G17500,AT5G47220,-124.721747734237
AT5G55620,AT1G25560,AT1G68840,AT4G11140,-125.392589157283
AT5G55620,AT1G25560,AT1G68840,AT4G17500,-125.392589157283
AT5G55620,AT4G16750,AT1G64380,AT5G64750,-144.403559696364
AT5G55620,AT4G16750,AT1G64380,AT1G44830,-144.52134273202
AT5G55620,AT3G15210,AT4G16750,AT4G05100,-144.575409953292
AT5G55620,AT4G16750,AT3G61630,AT5G64750,-144.809024804472
AT5G55620,AT4G16750,AT1G64380,AT3G16770,-144.889067512145
AT5G55620,AT4G16750,AT1G64380,AT5G17490,-144.889067512146
AT5G55620,AT4G16750,AT3G61630,AT1G44830,-144.926807840128
AT5G55620,AT4G16750,AT3G61630,AT5G47230,-144.926807840128
AT5G55620,AT4G16750,AT4G11140,AT5G64750,-145.096706876923
AT5G55620,AT1G68840,AT4G16750,AT4G05100,-145.15733149874
AT5G55620,AT4G16750,AT1G64380,AT5G47220,-145.15733149874
AT5G55620,AT4G16750,AT4G11140,AT5G47230,-145.214489912579
AT5G55620,AT4G16750,AT4G11140,AT1G44830,-145.214489912579
AT5G55620,AT4G16750,AT1G64380,AT4G05100,-145.26855713385
AT5G55620,AT4G16750,AT1G64380,AT3G61630,-145.26855713385
AT5G55620,AT4G16750,AT3G61630,AT3G16770,-145.294532620253
AT5G55620,AT4G16750,AT3G61630,AT5G17490,-145.294532620253
AT5G55620,AT3G15210,AT4G16750,AT5G64750,-145.319850428237
AT5G55620,AT4G16750,AT5G13910,AT5G64750,-145.319850428237
AT5G55620,AT4G16750,AT4G17500,AT5G64750,-145.319850428237
AT5G55620,AT1G25560,AT4G16750,AT1G64380,-145.319850428238
AT5G55620,AT4G16750,AT5G13910,AT3G61630,-145.368640592407
AT5G55620,AT4G16750,AT4G17500,AT5G47230,-145.437633463893
AT5G55620,AT4G16750,AT4G17500,AT1G44830,-145.437633463893
AT5G55620,AT3G15210,AT4G16750,AT5G47230,-145.437633463893
AT5G55620,AT3G15210,AT4G16750,AT1G44830,-145.437633463893
AT5G55620,AT4G16750,AT5G13910,AT1G44830,-145.437633463893
AT5G55620,AT4G16750,AT3G23240,AT5G64750,-145.502171985031
AT5G55620,AT4G16750,AT3G61630,AT5G47220,-145.562796606848
AT5G55620,AT1G68840,AT4G16750,AT3G61630,-145.562796606848
